input_text,target_text
I have a chest pain.,Göğsüm ağrıyor.
I have a cold again.,Yine soğuk algınlığım var.
I have a confession.,Bir itirafım var.
I have a dictionary.,Benim bir sözlüğüm var.
I have a disability.,Bir sakatlığım var.
I have a dishwasher.,Bir bulaşık makinem var.
I have a family now.,Artık bir ailem var.
I have a girlfriend.,Bir kız arkadaşım var.
I have a great idea.,Harika bir fikrim var.
I have a great life.,Harika bir hayatım var.
I have a high fever.,Benim yüksek ateşim var.
I have a motorcycle.,Benim bir motosikletim var.
I have a pretty dog.,Benim güzel bir köpeğim var.
I have a rich uncle.,Benim zengin bir amcam var.
I have a runny nose.,Burnum akıyor.
I have a spare room.,Boş bir odam var.
I have a stiff neck.,Boynum tutulmuş.
I have a suggestion.,Benim bir önerim var.
I have an assistant.,Bir asistanım var.
I have an emergency.,Bir acil durumum var.
I have an open mind.,Açık bir zihnim var.
I have another idea.,Bir fikrim daha var.
I have another plan.,Başka bir planım var.
I have bad eyesight.,Kötü bir görüş yeteneğim var.
I have been to Rome.,Roma'da bulundum.
I have bills to pay.,Ödeyecek faturalarım var.
I have bought a car.,Bir araba aldım.
I have but one wish.,Sadece tek bir dileğim var.
I have chapped lips.,Benim dudaklarım çatlamış.
I have enough money.,Yeterli param var.
I have faith in you.,Sana güveniyorum.
I have friends here.,Burada arkadaşlarım var.
I have fun teaching.,Eğlenceli öğretmenliğim var.
I have future goals.,Gelecek hedeflerim var.
I have good hearing.,İyi işitmem var.
I have hunger pangs.,Açlık sancım var.
I have lost my keys.,Ben anahtarlarımı yitirdim.
I have lost the key.,Anahtarı kaybettim.
I have lots of time.,Çok zamanım var.
I have lucid dreams.,Berrak hayallerim var.
I have many enemies.,Bir sürü düşmanım var.
I have many friends.,Bir sürü arkadaşım var.
I have many friends.,Birçok arkadaşım var.
I have many hobbies.,Çok hobim var.
I have many regrets.,Bir çok pişmanlığım var.
I have many talents.,Birçok yeteneğim var.
I have my own house.,Benim kendi evim var.
I have news for you.,Senin için haberlerim var.
I have no allergies.,Alerjim yok.
I have no free time.,Boş zamanım yok.
I have no insurance.,Sigortam yok.
I have no neighbors.,Benim komşularım yok.
I have no objection.,Benim itirazım yok.
I have no opponents.,Hiçbir rakibim yok.
I have no questions.,Hiç sorum yok.
I have no time left.,Zamanım kalmadı.
I have nothing else.,Başka bir şeyim yok.
I have nothing left.,Hiçbir şeyim kalmadı.
I have one of those.,Onlardan birine sahibim.
I have one question.,Benim bir sorum var.
I have one weakness.,Bir zayıflığım var.
I have only one pen.,Sadece bir kalemim var.
I have several caps.,Birkaç şapkam var.
I have tennis elbow.,Bende tenisçi dirseği var.
I have the solution.,Benim çözümüm var.
I have things to do.,Yapacak işlerim var.
I have three nieces.,Üç yeğenim var.
I have three uncles.,Üç amcam var.
I have three uncles.,Üç dayım var.
I have to apologize.,Özür dilemek zorundayım.
I have to buy shoes.,Ayakkabı satın almak zorundayım.
I have to change it.,Onu değiştirmek zorundayım.
I have to do it now.,Bunu şimdi yapmak zorundayım.
I have to do my job.,İşimi yapmak zorundayım.
I have to find that.,Onu bulmalıyım.
I have to find that.,Onu bulmak zorundayım.
I have to get going.,Başlamalıyım.
I have to go change.,Gidip değiştirmeliyim.
I have to go myself.,Kendim gitmek zorundayım.
I have to go to bed.,Ben yatmaya gitmeliyim.
I have to go to bed.,Yatmak zorundayım.
I have to have that.,Ona sahip olmak zorundayım.
I have to help Mary.,Mary'ye yardım etmeliyim.
I have to leave now.,Şimdi gitmeliyim.
I have to leave you.,Seni terk etmek zorundayım.
I have to read this.,Bunu okumalıyım.
I have to repair it.,Onu onarmak zorundayım.
I have to repeat it.,Onu tekrarlamam gerekiyor.
I have to skedaddle.,Ben sıvışmak zorundayım.
I have to sleep now.,Şimdi uyumak zorundayım.
I have to stay calm.,Sakin kalmak zorundayım.
I have to stay here.,Burada kalmalıyım.
I have to stay home.,Ben evde kalmak zorundayım.
I have to stop them.,Ben onları durdurmak zorundayım.
I have to stop this.,Bunu durdurmalıyım.
I have to study now.,Şimdi çalışmak zorundayım.
I have to thank him.,Ona teşekkür etmeliyim.
I have to trust Tom.,Tom'a güvenmeliyim.
I have to visit Tom.,Tom'u ziyaret etmeliyim.
I have to warn them.,Onları uyarmalıyım.
I have tons of debt.,Tonla borcum var.
I have two brothers.,İki erkek kardeşim var.
I have two children.,İki çocuğum var.
I have two concerns.,İki endişem var.
I have two red fish.,İki kırmızı balığım var.
I have won the game.,Oyunu kazandım.
I have work for Tom.,Tom için işim var.
I have work for you.,Sizin için işim var.
I have you to thank.,Sana teşekkür etmeliyim.
I have your tickets.,Biletlerin bende.
I haven't asked Tom.,Tom'a sormadım.
I haven't been well.,İyi değildim.
I haven't done that.,Ben onu yapmadım.
I haven't eaten yet.,Henüz bir şey yemedim.
I haven't eaten yet.,Henüz yemek yemedim.
I haven't forgotten.,Unutmadım.
I haven't had lunch.,Öğle yemeği yemedim.
I haven't seen that.,Ben onu görmedim.
I haven't tested it.,Ben onu test etmedim.
I hear with my ears.,Ben kulaklarımla duyuyorum.
I heard Tom come in.,Tom'un içeri girdiğini duydum.
I heard Tom is sick.,Tom'un hasta olduğunu duydum.
I heard Tom singing.,Tom'un şarkı söylediğini duydum.
I heard Tom sniffle.,Tom'un burnunu çektiğini duydum.
I heard Tom sobbing.,Tom'un hıçkırarak ağladığını duydum.
I heard Tom's voice.,Tom'un sesini duydum.
I heard a door slam.,Bir kapı çarpması duydum.
I heard a loud bang.,Ben gürültülü bir patlama duydum.
I heard her singing.,Onun şarkı söylediğini duydum.
I heard it was nice.,Onun hoş olduğunu duydum.
I heard that before.,Onu daha önce duydum.
I heard that happen.,Onun olduğunu duydum.
I heard the message.,Mesajı duydum.
I heard them coming.,Onların geldiğini duydum.
I heard three shots.,Üç atış duydum.
I heard you singing.,Senin şarkı söylediğini duydum.
I heard you talking.,Konuştuğunu duydum.
I helped Tom escape.,Tom'un kaçmasına yardım ettim.
I helped cook lunch.,Öğle yemeği pişirmeye yardımcı oldum.
I hid behind a rock.,Bir kayanın arkasına saklandım.
I hid behind a tree.,Bir ağacın arkasına saklandım.
I hid in the closet.,Dolaba saklandım.
I hid under the bed.,Yatağın altına saklandım.
I highly doubt that.,Ben bundan oldukça şüpheliyim.
I hope I don't lose.,Umarım kaybolmam.
I hope I'm not late.,Umarım geç kalmadım.
I hope I'm not next.,Umarım sıradaki değilimdir.
I hope Tom did that.,Tom'un onu yaptığını umuyorum.
I hope Tom helps me.,Umarım Tom bana yardım eder.
I hope Tom is early.,Tom'un erken geldiğini umuyorum.
I hope Tom is happy.,Tom'un mutlu olduğunu umuyorum.
I hope Tom is right.,Tom'un haklı olduğunu umuyorum.
I hope Tom is there.,Umarım Tom oradadır.
I hope Tom is wrong.,Tom'un hatalı olduğunu umuyorum.
I hope Tom likes me.,Tom'un beni sevdiğini umuyorum.
I hope Tom says yes.,Umarım Tom evet der.
I hope Tom survives.,Tom'un hayatta kaldığını umuyorum.
I hope Tom will win.,Umarım Tom kazanır.
I hope for the best.,İyi sonuçlanmasını umuyorum.
I hope he isn't ill.,Onun hasta olmadığını umuyorum.
I hope he sees this.,Umarım o bunu görür.
I hope he will come.,Onun geleceğini umuyorum.
I hope it goes well.,Bunun iyi gideceğini umuyorum.
I hope it went well.,Onun iyi gittiğini umuyorum.
I hope it works out.,Onun başarılı olacağını umuyorum.
I hope it's not Tom.,Onun Tom olmadığını umuyorum.
I hope that happens.,Umarım olur.
I hope they like me.,Umarım beni seviyorlar.
I hope to marry her.,Onunla evlenmeyi umuyorum.
I hope you are safe.,Senin güvenli olduğunu umuyorum.
I hope you are well.,Umarım iyisin.
I hope you can help.,Umarım yardım edebilirsin.
I hope you can swim.,Umarım yüzebilirsin.
I hope you find Tom.,Tom'u bulacağını umuyorum.
I hope you got that.,Umarım onu aldın.
I hope you have fun.,Eğlendiğini umuyorum.
I hope you like Tom.,Tom'dan hoşlandığını umuyorum.
I hope you'll agree.,Kabul edeceğini umuyorum.
I hope you're happy.,Mutlu olduğunu umuyorum.
I hope you're lucky.,Umarım şanslısındır.
I hope you're right.,Umarım haklısın.
I hope you're wrong.,Ben senin yanlış olmanı umarım.
I hung up the phone.,Telefonu kapadım.
I hurt myself today.,Ben bugün kendimi incittim.
I identify with you.,Seninle birlikteyim.
I intend to do that.,Onu yapmaya niyetliyim.
I jog every morning.,Ben her sabah hafif koşu yaparım.
I just brewed a pot.,Bir demlik çay demledim.
I just cleaned this.,Az önce bunu temizledim.
I just cut my nails.,Ben sadece tırnaklarımı kestim.
I just don't buy it.,Ben inanmıyorum.
I just don't get it.,Ben sadece anlamıyorum.
I just feel so lost.,Sadece çok kaybolmuş hissediyorum.
I just fell in love.,Sadece aşık oldum.
I just gave Tom one.,Az önce Tom'a bir tane verdim.
I just got a tattoo.,Ben sadece bir dövme yaptırdım.
I just got arrested.,Az önce tutuklandım.
I just got divorced.,Az önce boşandım.
I just got off duty.,Az önce izin aldım.
I just got promoted.,Az önce terfi ettim.
I just got the news.,Az önce haberi aldım.
I just had a stroke.,Az önce felç oldum.
I just had a vision.,Sadece bir görüşüm vardı.
I just heard voices.,Az önce sesler duydum.
I just hurt my back.,Ben sadece sırtımı incittim.
I just kept my cool.,Sadece soğukkanlılığımı korudum.
I just kept running.,Ben sadece koşmaya devam ettim.
I just kept walking.,Ben sadece yürümeye devam ettim.
I just kept yelling.,Sadece bağırmaya devam ettim.
I just lost my baby.,Ben sadece bebeğimi kaybettim.
I just love flowers.,Ben sadece çiçekeri seviyorum.
I just made that up.,Ben sadece onu uydurdum.
I just need a break.,Sadece bir molaya ihtiyacım var.
I just need to rest.,Sadece dinlenmem gerekiyor.
I just picked it up.,Ben sadece onu aldım.
I just saw the news.,Haberi az önce gördüm.
I just spoke to Tom.,Ben sadece Tom'la konuştum.
I just stayed quiet.,Ben sadece sessiz kaldım.
I just want answers.,Ben sadece cevaplar istiyorum.
I just want to help.,Sadece yardımcı olmak istiyorum.
I just want to help.,Sadece yardım etmek istiyorum.
I just want to know.,Sadece bilmek istiyorum.
I just want to read.,Sadece okumak istiyorum.
I just want to rest.,Sadece dinlenmek istiyorum.
I just want to sleep,Ben sadece uyumak istiyorum.
I just want to talk.,Sadece konuşmak istiyorum.
I just went with it.,Ben sadece akıntıya uyum sağladım.
I just wrote a book.,Sadece bir kitap yazdım.
I keep a female cat.,Dişi bir kedi besliyorum.
I kept this for you.,Bunu senin için tuttum.
I kind of liked Tom.,Ben Tom'u biraz sevdim.
I kind of liked you.,Seni biraz seviyordum.
I kind of messed up.,Ben az çok işi berbat ettim.
I knew I'd find you.,Seni bulacağımı biliyordum.
I knew Tom was busy.,Tom'un meşgul olduğunu biliyordum.
I knew Tom was dead.,Tom'un öldüğünü biliyordum.
I knew Tom was good.,Tom'un iyi olduğunu biliyordum.
I knew Tom was here.,Tom'un burada olduğunu biliyordum.
I knew Tom would go.,Tom'un gideceğini biliyordum.
I knew all about it.,Onun hakkında her şeyi biliyordum.
I knew it all along.,Ben başından beri bunu biliyordum.
I knew it was a lie.,Onun bir yalan olduğunu biliyordum.
I knew it was right.,Bunun doğru olduğunu biliyordum.
I knew it was wrong.,Onun yanlış olduğunu biliyordum.
I knew that already.,Ben onu zaten biliyordum.
I knew that was Tom.,Onun Tom olduğunu biliyordum.
I knew this already.,Bunu zaten biliyordum.
I knew we'd be good.,İyi olacağımızı biliyordum.
I knew when to quit.,Ne zaman ayrılacağımı biliyordum.
I knew you'd be mad.,Kızacağını biliyordum.
I knew you'd get it.,Onu alacağını biliyordum.
I knew your brother.,Senin erkek kardeşini tanıyordum.
I know I can fix it.,Onu onarabileceğimi biliyorum.
I know I'm innocent.,Masum olduğumu biliyorum.
I know I'm rambling.,Konudan konuya atladığımı biliyorum.
I know Tom did that.,Onu Tom'un yaptığını biliyorum.
I know Tom is alive.,Tom'un hayatta olduğunu biliyorum.
I know Tom is happy.,Tom'un mutlu olduğunu biliyorum.
I know Tom is right.,Tom'un haklı olduğunu biliyorum.
I know Tom is smart.,Tom'un akıllı olduğunu biliyorum.
I know Tom is tired.,"Tom yorgun, biliyorum."
I know Tom likes it.,Tom'un ondan hoşlandığını biliyorum.
I know Tom likes me.,Tom'un beni sevdiğini biliyorum.
I know Tom loves me.,Tom'un beni sevdiğini biliyorum.
I know Tom was busy.,Tom'un meşgul olduğunu biliyorum.
I know Tom was here.,Tom'un burada olduğunu biliyorum.
I know Tom's secret.,Tom'un sırrını biliyorum.
I know Tom's sister.,Tom'un kız kardeşini tanıyorum.
I know a few things.,Birkaç şey biliyorum.
I know all about it.,Bu konuda her şeyi biliyorum.
I know both of them.,Onların her ikisini de tanıyorum.
I know her slightly.,Onu biraz tanıyorum.
I know him by sight.,Onu şahsen tanıyorum.
I know how Tom died.,Tom'un nasıl öldüğünü biliyorum.
I know how to do it.,Onun nasıl yapılacağını biliyorum.
I know how to fight.,Nasıl dövüşeceğimi biliyorum. biliyorum.
I know how to skate.,Nasıl kayak yapacağımı biliyorum.
I know how you feel.,Nasıl hissettiğini biliyorum.
I know it very well.,Onu çok iyi biliyorum.
I know it's illegal.,Bunun yasadışı olduğunu biliyorum.
I know it's useless.,Ben bunun faydasız olduğunu biliyorum.
I know none of them.,Onların hiçbiri tanımıyorum.
I know none of them.,Onlardan hiçbirini tanımıyorum.
I know that already.,Onu zaten biliyorum.
I know that feeling.,O duyguyu biliyorum.
I know the Jacksons.,Jackson'ları biliyorum.
I know the solution.,Ben çözümü biliyorum.
I know these people.,Bu insanları tanıyorum.
I know this is hard.,Bunun zor olduğunu biliyorum.
I know this is true.,Bunun doğru olduğunu biliyorum.
I know we can do it.,Onu yapabileceğimizi biliyorum.
I know what I heard.,Ne duyduğumu biliyorum.
I know what I think.,Ne düşündüğümü biliyorum.
I know what I wrote.,Ne yazdığımı biliyorum.
I know what I'd say.,Ne söyleyeceğimi biliyorum.
I know what Tom did.,Tom'un ne yaptığını biliyorum.
I know what Tom saw.,Tom'un ne gördüğünü biliyorum.
I know what love is.,Aşkın ne olduğunu biliyorum.
I know what that is.,Onun ne olduğunu biliyorum.
I know what this is.,Bunun ne olduğunu biliyorum.
I know what we need.,Neye ihtiyacımız olduğunu biliyorum.
I know what you did.,Ne yaptığını biliyorum.
I know what's right.,Neyin doğru olduğunu biliyorum.
I know what's wrong.,Neyin yanlış olduğunu biliyorum.
I know when to quit.,Ne zaman istifa edeceğimi biliyorum.
I know when to quit.,Ne zaman duracağımı biliyorum.
I know when to stop.,Ne zaman duracağımı biliyorum.
I know where Tom is.,Tom'un nerede olduğunu biliyorum.
I know where she is.,Onun nerede olduğunu biliyorum.
I know where we are.,Nerede olduğumuzu biliyorum.
I know who did that.,Onu kimin yaptığını biliyorum.
I know who did this.,Bunu kimin yaptığını biliyorum.
I know who got hurt.,Kimin incindiğini biliyorum.
I know who they are.,Onların kim olduğunu biliyorum.
I know who took Tom.,Tom'u kimin götürdüğünü biliyorum.
I know why Tom lied.,Tom'un neden yalan söylediğini biliyorum.
I know you are rich.,Zengin olduğunu biliyorum.
I know you are rich.,Ben sizin zengin olduğunuzu biliyorum.
I know you can swim.,Yüzebileceğini biliyorum.
I know you did that.,Onu senin yaptığını biliyorum.
I know you did this.,Bunu senin yaptığını biliyorum.
I know you feel bad.,Kötü hissettiğini biliyorum.
I know you feel sad.,Üzgün hissettiğini biliyorum.
I know you like Tom.,Tom'u sevdiğini biliyorum.
I know you love Tom.,Tom'u sevdiğini biliyorum.
I know you miss Tom.,Tom'u özlediğini biliyorum.
I know you stole it.,Senin onu çaldığını biliyorum.
I know you're a spy.,Senin bir casus olduğunu biliyorum.
I know you're angry.,Kızgın olduğunu biliyorum.
I know you're happy.,Mutlu olduğunu biliyorum.
I know you're lying.,Yalan söylediğini biliyorum.
I know you're right.,Senin haklı olduğunu biliyorum.
I know you're tired.,Yorgun olduğunu biliyorum.
I know you're tired.,Yorgun olduğunuzu biliyorum.
I know you're upset.,Üzgün olduğunu biliyorum.
I know your brother.,Erkek kardeşini tanıyorum.
I know your problem.,Sorununu biliyorum.
I learned my lesson.,Ben dersimi aldım.
I leave that to you.,Onu sana bırakıyorum.
I left home at 2:30.,Saat 2.30'da evden ayrıldım.
I left school early.,Okulu erken terk ettim.
I left school early.,Okulu erken bıraktım.
I left the radio on.,Radyoyu açık bıraktım.
I let down the rope.,Ben ipi indirdim.
I let everyone down.,Ben herkesi hayal kırıklığına uğrattım.
I let my guard down.,Tedbiri elden bıraktım.
I let the team down.,Takımı hayal kırıklığına uğrattım.
I like Boston a lot.,Boston'u çok seviyorum.
I like Chinese food.,Ben Çin yemeğini severim.
I like English best.,En çok İngilizceyi seviyorum.
"I like English, too.",Ben de İngilizceyi severim.
"I like English, too.",Ben de İngilizceyi seviyorum.
I like French class.,Fransızca dersini seviyorum.
I like French toast.,Fransız usulü tostu severim.
I like Mexican food.,Meksika yemeklerinden hoşlanırım.
I like Tom the best.,En çok Tom'u seviyorum.
I like being single.,Bekar olmaktan hoşlanıyorum.
I like cheese pizza.,Peynirli pizzayı severim.
I like dragon fruit.,Ejderha meyvesini severim.
I like each of them.,Onların ikisini de severim.
I like exotic foods.,Egzotik gıdaları severim.
I like his attitude.,Onun davranışını seviyorum.
I like how you sing.,Şarkı söyleme tarzını seviyorum.
I like it in Boston.,Onu Boston'da seviyorum.
I like it very much.,Onu çok severim.
I like light colors.,Ben açık renkleri severim.
I like love stories.,Aşk hikayelerini severim.
I like movies a lot.,Ben sinemaları çok seviyorum.
I like my apartment.,Apartman dairemi beğeniyorum.
I like none of them.,Onların hiçbirinden hoşlanmıyorum.
I like none of them.,Ben onların hiçbirini sevmiyorum.
I like older people.,Ben yaşlı insanları severim.
I like orange juice.,Portakal suyunu severim.
I like paying taxes.,Vergi ödemekten hoşlanıyorum.
I like playing golf.,Ben golf oynamayı severim.
I like potato salad.,Patates salatasını severim.
I like snowboarding.,Snowboard yapmayı severim.
I like strawberries.,Çilek severim.
I like taking walks.,Yürüyüş yapmayı severim.
I like that sweater.,O süveteri beğeniyorum.
I like that thought.,O düşünceyi severim.
I like these chairs.,Bu sandalyeleri seviyorum.
I like these colors.,Bu renkleri severim.
I like this perfume.,Bu parfümü seviyorum.
I like to annoy Tom.,Tom'u huzursuz etmekten hoşlanıyorum.
I like to chop wood.,Tahta doğramayı severim.
I like to come here.,Buraya gelmek istiyorum.
I like to play golf.,Ben golf oynamayı severim.
I like to stay busy.,Meşgul kalmaktan hoşlanırım.
I like water skiing.,Su kayağını severim.
I like what you did.,Yaptığını seviyorum.
I like where I live.,Yaşadığım yeri seviyorum.
I like wild flowers.,Kır çiçeklerini severim.
I like working here.,Burada çalışmayı seviyorum.
I like your T-shirt.,Tişörtünü beğeniyorum.
I like your article.,Makaleni beğeniyorum.
I like your cookies.,Kurabiyelerini seviyorum.
I like your costume.,Kostümünü seviyorum.
I like your friends.,Arkadaşlarını severim.
I like your glasses.,Senin gözlüklerini beğeniyorum.
I like your mirrors.,Ben senin gözlüğünü seviyorum.
I like your sweater.,Süveterini beğeniyorum.
I like your website.,Web siteni seviyorum.
I like your website.,Senin web siteni beğeniyorum.
I liked all of that.,Onun hepsini sevdim.
I liked your speech.,Ben senin konuşmanı sevdim.
I liked your speech.,Senin konuşmanı beğendim.
I listened intently.,Dikkatle dinledim.
I listened to music.,Ben müzik dinledim.
I lit three candles.,Üç mum yaktım.
I live in Australia.,Ben Avustralya'da yaşıyorum.
I live in Kyoto now.,Şimdi Kyoto'da yaşıyorum.
I live in the house.,Evde yaşıyorum.
I live in this area.,Bu alanda yaşıyorum.
I live too far away.,Çok uzakta yaşıyorum.
I locked myself out.,Kendimi dışarıda kilitledim.
I looked at the map.,Haritaya baktım.
I looked at the sky.,Ben gökyüzüne baktım.
I looked everywhere.,Her yere baktım.
I looked in the box.,Kutunun içine baktım.
I looked to my left.,Ben soluma baktım.
I lost my composure.,Huzurumu kaybettim.
I lost sight of Tom.,Tom'u gözden kaybettim.
I lost the election.,Seçimi kaybettim.
I love Celtic music.,Ben Kelt müziğini severim.
I love Chinese food.,Ben Çin yemeğini seviyorum.
I love French films.,Fransız filmlerini severim.
I love French fries.,Patates kızartmasını severim.
I love Italian food.,İtalyan yemeğini severim.
I love Mexican food.,Meksika yemeğini seviyorum.
I love a good party.,İyi bir partiyi severim.
I love blackberries.,Böğürtleni severim.
I love both of them.,Onların ikisini de severim.
I love her to death.,Onu ölümüne seviyorum.
I love my apartment.,Apartman dairemi seviyorum.
I love my new class.,Yeni sınıfımı seviyorum.
I love my teammates.,Takım arkadaşlarımı seviyorum.
I love playing here.,Burada oynamayı seviyorum.
I love strawberries.,Çileği seviyorum.
I love taking trips.,Dolaşmayı severim.
I love that T-Shirt.,O tişörtü severim.
I love that picture.,O resmi seviyorum.
I love that program.,O programı seviyorum.
I love these actors.,Ben bu aktörleri seviyorum.
I love these people.,Bu insanları seviyorum
I love this cartoon.,Bu çizgi filmi seviyorum.
I love this company.,Bu şirketi seviyorum.
I love this costume.,Bu kıyafeti seviyorum.
I love this picture.,Ben bu resmi seviyorum.
I love this weather.,Bu havayı seviyorum.
I love to eat cakes.,Kek yemeyi severim.
I love to entertain.,Eğlenmeyi seviyorum.
I love to play golf.,Golf oynamayı severim.
I love working here.,Burada çalışmayı seviyorum.
I love you for that.,Onun için seni seviyorum.
I love you the most.,En çok seni seviyorum.
I love your clothes.,Giysilerini seviyorum.
I love your sweater.,Kazağını seviyorum.
I loved high school.,Liseyi çok sevdim.
I made Tom go there.,Tom'u oraya gönderdim.
I made a mess of it.,Onu yüzüne gözüne bulaştırdın.
I made a phone call.,Telefon görüşmesi yaptım.
I made a quick exit.,Hızlı bir çıkış yaptım.
I made a run for it.,Ben kaçtım.
I made a run for it.,Ben tüydüm.
I made a suggestion.,Ben bir öneri yaptım.
I made a wrong turn.,Ben yanlış yöne saptım.
I made a wrong turn.,Ben yanlış bir dönüş yaptım.
I made an apple pie.,Elmalı turta yaptım.
I made many changes.,Pek çok değişiklik yaptım.
I made reservations.,Rezervasyonlar yaptırdım.
I made some cookies.,Biraz kurabiye yaptım.
I made sure of that.,Ondan emin oldum.
I made that for Tom.,Onu Tom için yaptım.
I made that for you.,Ben bunu senin için yaptım.
I made this for Tom.,Bunu Tom için yaptım.
I made this for you.,Bunu senin için yaptım.
I made three errors.,Üç hata yaptım.
I majored in French.,Ben Fransızcada uzmanlaştım.
I make my own rules.,Kendi kurallarımı ben yaparım.
I make no apologies.,Özür dilemiyorum.
I make €100 a day.,Günde 100 avro kazanırım.
I managed to escape.,Ben kaçabildim.
I managed to get in.,İçeri girmeyi başardım.
I may do that again.,Bunu tekrar yapabilirim.
I may do that later.,Onu daha sonra yapabilirim.
I may do that today.,Bunu bugün yapabilirim.
I may need a lawyer.,Bir avukata ihtiyacım olabilir.
I may not have time.,Zamanım olmayabilir.
I may simply resign.,Sadece istifa edebilirim.
I may still do that.,Onu hâlâ yapabilirim.
I mean it this time.,Bu kez bunu kastediyorum.
I meant to call Tom.,Tom'u aramak istedim.
I meant to call you.,Seni aramak istedim.
I meant to tell you.,Sana söylemek istedim.
I meant what I said.,Söylediğimi kastettim.
I meant you no harm.,Amacım size zarar vermek değildi.
I met Tom at a club.,Tom'a bir kulüpte rastladım.
I met Tom at church.,Kilisede Tom'la karşılaştım.
I met Tom backstage.,Kuliste Tom'a rastladım.
I met Tom for lunch.,Öğle yemeği için Tom'la buluştum.
I met Tom in Boston.,Boston'da Tom'la karşılaştım.
I met Tom only once.,Sadece bir kez Tom'la karşılaştım.
I met Tom yesterday.,Dün Tom'la karşılaştım.
I met Tom yesterday.,Dün Tom'la buluştum.
I met her by chance.,Ben tesadüfen onunla karşılaştım.
I met him at a club.,Ona bir kulüpte rastladım.
I met him by chance.,Ben onunla şans eseri tanıştım.
I met him yesterday.,Onunla dün tanıştım.
I might do the same.,Ben de aynısını yapabilirim.
I might go with you.,Ben seninle gidebilirim.
I might have cancer.,Kanser olabilirim.
I might leave early.,Erken ayrılabilirim.
I might not do that.,Bunu yapmayabilirim.
I might not like it.,Ben bundan hoşlanmayabilirim.
I might talk to Tom.,Tom'la konuşabilirim.
I misunderstood Tom.,Ben Tom'u yanlış anladım.
I move around a lot.,Ben çok gezinirim.
I must be going now.,Şimdi gitmem gerek.
I must be on my way.,Yolumda olmalıyım.
I must be on my way.,Gidiyor olmalıyım.
I must buy new skis.,Yeni kayaklar almam gerekiyor.
I must convince Tom.,Tom'u ikna etmeliyim.
I must do something.,Bir şey yapmak zorundayım.
I must get it fixed.,Onu tamir ettirmeliyim.
I must go somewhere.,Bir yere gitmem gerekiyor.
I must have lost it.,Onu kaybetmiş olmalıyım.
I must learn French.,Fransızca öğrenmeliyim.
I must learn French.,Fransızca öğrenmek zorundayım.
I must look a sight.,Berbat görünüyor olmalıyım.
I must look into it.,Onu araştırmalıyız.
I must speak to Tom.,Tom'la konuşmalıyım.
I must speak to you.,Seninle konuşmalıyım.
I must work tonight.,Bu gece çalışmam gerekiyor.
I must've dozed off.,Uyuyakalmış olmalıyım.
I must've forgotten.,Unutmuş olmalıyım.
I must've sat on it.,Onun üzerine oturmuş olmalıyım.
I nearly got killed.,Ben neredeyse öldürülüyordum.
I nearly passed out.,Neredeyse bayılıyordum.
I need a better job.,Daha iyi bir işe ihtiyacım var.
I need a bigger box.,Daha büyük bir kutuya ihtiyacım var.
I need a cork screw.,Bir tirbuşona ihtiyacım var.
I need a girlfriend.,Bir kız arkadaşa ihtiyacım var.
I need a heavy coat.,Kalın bir cekete ihtiyacım var.
I need a huge favor.,Büyük bir iyiliğe ihtiyacım var.
I need a light coat.,İnce bir cekete ihtiyacım var.
I need a new jacket.,Yeni bir cekete ihtiyacım var.
I need a new kidney.,Yeni bir böbreğe ihtiyacım var.
I need a new laptop.,Yeni bir dizüstü bilgisayara ihtiyacım var.
I need a painkiller.,Bir ağrı kesiciye ihtiyacım var.
I need a police car.,Bir polis arabasına ihtiyacım var.
I need a red pencil.,Kırmızı bir kaleme ihtiyacım var.
I need a tissue now.,Şimdi bir kağıt mendile ihtiyacım var.
I need a toothbrush.,Bir diş fırçasına ihtiyacım var.
I need a translator.,Bir tercümana ihtiyacım var.
I need a translator.,Bana bir çevirmen lâzım.
I need a transplant.,Bir nakile ihtiyacım var.
I need an ambulance.,Bir ambulansa ihtiyacım var.
I need an analgesic.,Bir analjeziğe ihtiyacım var.
I need an assistant.,Bir yardımcıya ihtiyacım var.
I need an operation.,Bir operasyona ihtiyacım var.
I need help in here.,Burada yardıma ihtiyacım var.
I need it to happen.,Bunun olmasını istiyorum.
I need it yesterday.,Ona derhal ihtiyacım var.
I need lots of time.,Çok zamana ihtiyacım var.
I need medical help.,Tıbbi yardıma ihtiyacım var.
I need men like you.,Senin gibi insanlara ihtiyacım var.
I need more details.,Daha fazla ayrıntıya ihtiyacım var.
I need only one cat.,Sadece bir kediye ihtiyacım var.
I need some answers.,Bazı cevaplar istiyorum.
I need some hangers.,Birkaç askıya ihtiyacım var.
I need the car keys.,Araba anahtarlarına ihtiyacım var.
I need the password.,Şifreye ihtiyacım var.
I need to come home.,Eve gelmem gerekiyor.
I need to do it now.,Şimdi onu yapmalıyım.
I need to find work.,İş bulmam gerekiyor.
I need to finish it.,Bunu bitirmem gerekiyor.
I need to get a job.,Bir iş bulmam gerek.
I need to get a pen.,Bir dolma kalem almalıyım.
I need to get going.,Gitmem gerekiyor.
I need to get ready.,Hazırlanmam lazım.
I need to know more.,Daha fazlasını bilmem gerekiyor.
I need to know more.,Daha fazlasını bilmeliyim.
I need to repay her.,Ona geri ödemeliyim.
I need to sleep now.,Şimdi uyumam gerek.
I need to stay calm.,Sakin olmam lazım.
I need to stay calm.,Sakin kalmam gerekiyor.
