input_text,target_text
I think it's horrible.,Bunun korkunç olduğunu düşünüyorum.
I think it's nonsense.,Ben bunun saçma olduğunu düşünüyorum.
I think it's over now.,Sanırım o artık bitti.
I think it's personal.,Bence bu kişiye özel.
I think it's possible.,Onun mümkün olduğunu düşünüyorum.
I think it's reliable.,Sanırım bu güvenilir.
I think it's sensible.,Bence bu mantıklı.
I think it's terrible.,Ben onun berbat olduğunu düşünüyorum.
I think it's too late.,Sanırım çok geç.
I think it's worth it.,Onun buna değer olduğunu düşünüyorum.
I think my job stinks.,Sanırım işim kokuyor.
I think my job stinks.,İşimin iğrenç koktuğunu düşünüyorum.
I think nobody's home.,Sanırım kimse evde değil.
I think she will come.,Onun geleceğini düşünüyorum.
I think that helps me.,Sanırım o bana yardımcı olur.
I think that is wrong.,Onun yanlış olduğunu düşünüyorum..
I think that's a hoax.,Onun bir şaka olduğunu düşünüyorum.
I think that's better.,Sanırım o daha iyi.
I think that's enough.,Sanırım o yeterli.
I think they know you.,Sanırım onlar seni tanıyor.
I think they like you.,Sanırım onlar seni seviyor.
I think they're happy.,Onların mutlu olduğunu düşünüyorum.
I think they're liars.,Bence onlar yalancı.
I think they're lying.,Ben onların yalan söylediğini düşünüyorum.
I think they're ready.,Ben onların hazır olduğunu düşünüyorum.
I think they're right.,Sanırım onlar haklı.
I think they're wrong.,Ben onların hatalı olduğunu düşünüyorum.
I think this is funny.,Sanırım bu eğlenceli.
I think this is great.,Bunun harika olduğunu düşünüyorum.
I think this is yours.,Sanırım bu sizinki.
I think we can manage.,Sanırım yönetebiliriz.
I think we have to go.,Sanırım gitmek zorundayız.
I think we need those.,Sanırım onlara ihtiyacımız var.
I think we should run.,Bence koşmalıyız.
I think we were lucky.,Bence şanslıydık.
I think we'll be fine.,İyi olacağımızı düşünüyorum.
I think we're in luck.,Şanslı olduğumuzu düşünüyorum.
I think we're related.,Sanırım biz akrabayız.
I think you can do it.,Onu yapabileceğini düşünüyorum.
I think you did great.,Bence harika yaptın.
I think you know that.,Bence onu biliyorsun.
I think you look fine.,Bence hoş görünüyorsun.
I think you look sexy.,Senin seksi göründüğünü düşünüyorum.
I think you nailed it.,Sanırım onu yakaladın.
I think you need help.,Bence yardıma ihtiyacın var.
I think you need this.,Bence buna ihtiyacın var.
I think you should go.,Bence gitmelisin.
I think you'd do that.,Sanırım bunu yapardın.
I think you'd like it.,Bence seversin.
I think you're a liar.,Bir yalancı olduğunu düşünüyorum.
I think you're pretty.,Bence güzelsin.
I think you're stupid.,Sanırım sen aptalsın.
I thought I heard you.,Seni duyduğumu düşündüm.
I thought I knew them.,Onları tanıdığımı sanıyordum.
I thought I was alone.,Yalnız olduğumu düşündüm.
I thought I was dying.,Öldüğümü düşündüm.
I thought I was happy.,Mutlu olduğumu düşündüm.
I thought I would die.,Ben öleceğimi düşündüm.
I thought I'd be fine.,Ben iyi olacağını düşündüm.
I thought I'd do that.,Onu yapacağımı düşündüm.
I thought he had died.,Onun öldüğünü düşündüm.
I thought he was here.,Onun burada olduğunu düşündüm.
I thought he was rich.,Onun zengin olduğunu düşündüm.
I thought he was sick.,Ben onun hasta olduğunu düşündüm.
I thought it was cool.,Onun harika olduğunu düşündüm.
I thought it was cute.,Onun sevimli olduğunu düşünüyordum.
I thought it was fake.,Onun sahte olduğunu düşündüm.
I thought it was fine.,Ben onun iyi olduğunu düşündüm.
I thought it was good.,Onun iyi olduğunu düşündüm.
I thought it was mine.,Onun benimki olduğunu düşündüm.
I thought it was true.,Ben onun doğru olduğunu düşündüm.
I thought it was true.,Ben bunun gerçek olduğunu zannediyordum.
I thought it'd be fun.,Ben onun eğlenceli olacağını düşündüm.
I thought so at first.,Başlangıçta öyle düşündüm.
I thought we did well.,İyi yaptığımızı düşündüm.
I thought you knew me.,Beni tanıdığını düşündüm.
I thought you'd agree.,Kabul edeceğini düşündüm.
I threw away my shoes.,Ayakkabılarımı attım.
I tightened the bolts.,Cıvataları sıktım.
I told Tom I was busy.,Tom'a meşgul olduğumu söyledim.
I told Tom I was fine.,İyi olduğumu Tom'a söyledim.
I told Tom about Mary.,Tom'a Mary'den bahsettim.
I told Tom about that.,Onun hakkında Tom'a söyledim.
I told Tom everything.,Tom'a her şeyi anlattım.
I told Tom he's crazy.,Tom'a deli olduğunu söyledim.
I told Tom not to lie.,Tom'a yalan söylememesini söyledim.
I told Tom some jokes.,Tom'a bazı fıkralar anlattım.
I told Tom to do that.,Tom'a bunu yapmasını söyledim.
I told Tom to go home.,Tom'a eve gitmesini söyledim.
I told Tom what I saw.,Ne gördüğümü Tom'a söyledim.
I told Tom what to do.,Ne yapılması gerektiğini Tom'a söyledim.
I told her what to do.,Ona ne yapacağımı söyledim.
I told him everything.,Ona her şeyi anlattım.
I told him what to do.,Ne yapacağını ona söyledim.
I told them about you.,Onlara senden bahsettim.
I told you to call me.,Sana beni aramanı söyledim.
I told you to get out.,Sana dışarı çıkmanı söyledim.
I told you to go away.,Sana gitmeni söyledim.
I told you to shut up.,Sana çeneni kapamanı söyledim.
I took a swing at Tom.,Tom'a bir yumruk savurdum.
I took a swing at him.,Ben ona bir yumruk attım.
I took it for granted.,Ben sorgusuz sualsiz kabul ettim.
I took it for granted.,Ben hafife aldım.
I took off my clothes.,Kıyafetlerimi çıkardım.
I took off my clothes.,Giysilerimi çıkardım.
I took the first step.,İlk adımı attım.
I totally believe you.,Ben sana tamamen inanıyorum.
I totally freaked out.,Ben bütünüyle aşırı heyecanlanmıştım.
I totally owe you one.,Sana bütünüyle bir tane borçluyum.
I trained really hard.,Gerçekten sıkı eğitim aldım.
I tried to be careful.,Dikkatli olmaya çalıştım.
I tried to be evasive.,Baştan savmacı olmaya çalıştım.
I tried to do my best.,Elimden geleni yapmaya çalıştım.
I tried to find a job.,İş bulmaya çalıştım.
I tried to find a job.,İş bulmayı denedim.
I tried to stay awake.,Ben uyanık kalmaya çalıştım.
"I tried, but I failed.",Denedim ama başarısız oldum.
I turned down the job.,İşi kabul etmedim.
I turned off my phone.,Telefonumu kapadım.
I turned on the radio.,Radyoyu açtım.
I turned the doorknob.,Kapı kolunu çevirdim.
I turned the job down.,Ben işi reddettim.
I understand that now.,Onu şimdi anlıyorum.
I understand the risk.,Ben riski anlıyorum.
I understand the rule.,Ben kuralı anlıyorum.
I urgently need a job.,Acilen bir işe ihtiyacım var.
I used my imagination.,Ben hayal gücümü kullandım.
I used the wrong word.,Yanlış kelimeyi kullandım.
I used to babysit Tom.,Tom'a bakıcılık yapardım.
I used to babysit you.,Sana bakıcılık yapardım.
I used to be a dancer.,Ben bir dansçıydım.
I used to be a waiter.,Eskiden bir garsondum.
I used to be like Tom.,Ben Tom gibiydim.
I used to be like you.,Ben de senin gibiydim.
I used to be ticklish.,Ben gıdıklanırdım.
I used to be very fat.,Eskiden çok şişmandım.
I used to be your age.,Ben senin yaşındaydım.
I used to drink a lot.,Ben çok içerdim.
I used to drive a BMW.,Eskiden bir BMW kullanırdım.
I used to hate Boston.,Boston'dan nefret ederdim.
I used to like Boston.,Boston'u severdim.
I used to love Boston.,Boston'ı severdim.
I used to not do that.,Ben onu yapmazdım.
I used to play hockey.,Ben hokey oynardım.
I used to play tennis.,Eskiden tenis oynardım.
I used to play tennis.,Önceden tenis oynardım.
I used to respect Tom.,Tom'a saygı gösterirdim.
I used to respect you.,Sana saygı duyardım.
I used to support Tom.,Ben Tom'u desteklerdim.
I usually eat at home.,Ben genellikle evde yemek yerim.
I usually eat outside.,Ben genellikle dışarıda yemek yerim.
I usually get up at 8.,Genellikle saat sekizde kalkarım.
I usually get up at 8.,Genel olarak saat sekizde kalkarım.
I usually get up late.,Ben genellikle geç kalkarım.
I usually play tennis.,Ben genellikle tenis oynarım.
I value your opinions.,Fikirlerine değer veriyorum.
I waited half an hour.,Yarım saat bekledim.
I walked about 1 mile.,Yaklaşık bir mil yürüdüm.
I walked about a mile.,Ben yaklaşık bir mil yürüdüm.
I want Tom left alone.,Tom'u yalnız bırakmak istiyorum.
I want Tom on my team.,Tom'u takımımda istiyorum.
I want Tom to be safe.,Tom'un güvende olmasını istiyorum.
I want Tom to do that.,Tom'un onu yapmasını istiyorum.
I want Tom to go away.,Tom'un gitmesini istiyorum.
I want Tom to go home.,Tom'un eve gitmesini istiyorum.
I want Tom to help us.,Tom'un bize yardım etmesini istiyorum.
I want Tom to kiss me.,Tom'un beni öpmesini istiyorum.
I want Tom to succeed.,Tom'un başarmasını istiyorum.
I want a book to read.,Okumak için bir kitap istiyorum.
I want a little money.,Biraz para istiyorum.
I want a new computer.,Ben yeni bir bilgisayar istiyorum.
I want a new contract.,Yeni bir sözleşme istiyorum.
I want a piece of pie.,Bir parça pasta istiyorum.
I want a pint of beer.,Yarım litre bira istiyorum.
I want a third choice.,Üçüncü bir seçenek istiyorum.
I want an explanation.,Bir açıklama istiyorum.
I want her on my jury.,Ben onu jürimde istiyorum.
I want more than that.,Ondan daha fazla istiyorum.
I want my family back.,Ailemi geri istiyorum.
I want my hammer back.,Çekicimi geri istiyorum.
I want my life to end.,Hayatımın sona ermesini istiyorum.
I want some ice cream.,Biraz dondurma istiyorum
I want something else.,Ben başka bir şey istiyorum.
I want something more.,Bir şey daha istiyorum.
I want the real thing.,Gerçek şey istiyorum.
I want this telephone.,Ben bu telefonu istiyorum.
I want to be a doctor.,Ben bir doktor olmak istiyorum.
I want to be a lawyer.,Avukat olmak istiyorum.
I want to be a singer.,Bir şarkıcı olmak istiyorum.
I want to be an actor.,Bir aktör olmak istiyorum.
I want to be cautious.,Dikkatli olmak istiyorum.
I want to be involved.,İlgili olmak istiyorum.
I want to be like Tom.,Tom gibi olmak istiyorum.
I want to be near you.,Senin yanında olmak istiyorum.
I want to be near you.,Sizin yanınızda olmak istiyorum.
I want to be pampered.,Şımartılmak istiyorum.
I want to be prepared.,Ben hazır olmak istiyorum.
I want to be the best.,Ben en iyi olmak istiyorum.
I want to be the boss.,Patron olmak istiyorum.
I want to be with Tom.,Tom'la birlikte olmak istiyorum.
I want to be with you.,Seninle olmak istiyorum.
I want to be with you.,Sizinle olmak istiyorum.
I want to become rich.,Zengin olmak istiyorum.
I want to believe you.,Sana inanmak istiyorum.
I want to buy a canoe.,Bir kano almak istiyorum.
I want to buy a house.,Bir ev almak istiyorum.
I want to buy a shirt.,Bir gömlek almak istiyorum.
I want to buy a yacht.,Bir yat almak istiyorum.
I want to change jobs.,İş değiştirmek istiyorum.
I want to change that.,Onu değiştirmek istiyorum.
I want to do it again.,Bunu tekrar yapmak istiyorum.
I want to do it right.,Ben onu doğru yapmak istiyorum.
I want to do that now.,Onu şimdi yapmak istiyorum.
I want to dye my hair.,Saçımı boyamak istiyorum.
I want to eat a mango.,Mango yemek istiyorum.
I want to eat a steak.,Bir biftek yemek istiyorum.
I want to get married.,Evlenmek istiyorum.
I want to get to work.,İşe başlamak istiyorum.
I want to go back now.,Şimdi geri dönmek istiyorum.
I want to go by train.,Trenle gitmek istiyorum.
I want to go downtown.,Şehir merkezine gitmek istiyorum.
I want to go home now.,Şimdi eve gitmek istiyorum.
I want to go overseas.,Yurt dışına gitmek istiyorum.
I want to go shopping.,Alışverişe gitmek istiyorum.
I want to go swimming.,Yüzmeye gitmek istiyorum.
I want to go swimming.,Ben yüzmeye gitmek istiyorum.
I want to go to Italy.,İtalya'ya gitmek istiyorum.
I want to go to Japan.,Japonya'ya gitmek istiyorum.
I want to go to Korea.,Kore'ye gitmek istiyorum.
I want to go to Kyoto.,Kyoto'ya gitmek istiyorum.
I want to go to Tampa.,Tampa'ya gitmek istiyorum.
I want to go to Tokyo.,Ben Tokyo'ya gitmek istiyorum.
I want to go to class.,Ben sınıfa gitmek istiyorum.
I want to go to sleep.,Uyumak istiyorum.
I want to go with Tom.,Tom'la gitmek istiyorum.
I want to go with you.,Ben sizinle birlikte gitmek istiyorum.
I want to go with you.,Seninle beraber gitmek istiyorum.
I want to have it all.,Hepsine sahip olmak istiyorum.
I want to help people.,Ben insanlara yardım etmek istiyorum.
I want to leave Paris.,Paris'i terk etmek istiyorum.
I want to leave Paris.,Paris'ten ayrılmak istiyorum.
I want to leave early.,Ben erken ayrılmak istiyorum.
I want to leave today.,Bugün ayrılmak istiyorum.
I want to lose weight.,Ben kilo vermek istiyorum.
I want to lose weight.,Kilo vermek istiyorum.
I want to make a deal.,Bir anlaşma yapmak istiyorum.
I want to participate.,Katılmak istiyorum.
I want to pay in cash.,Nakit olarak ödemek istiyorum.
I want to play better.,Daha iyi oynamak istiyorum.
I want to protect Tom.,Tom'u korumak istiyorum.
I want to read a book.,Bir kitap okumak istiyorum.
I want to retire here.,Burada emekli olmak istiyorum.
I want to retire soon.,Yakında emekli olmak istiyorum.
I want to say goodbye.,Veda etmek istiyorum.
I want to see Tom cry.,Tom'un ağladığını görmek istiyorum.
I want to see Tom now.,Şimdi Tom'u görmek istiyorum.
I want to see a movie.,Bir film izlemek istiyorum.
I want to see my kids.,Çocuklarımı görmek istiyorum.
I want to see results.,Sonuçları görmek istiyorum.
I want to sell my car.,Arabamı satmak istiyorum.
I want to sing a song.,Ben bir şarkı söylemek istiyorum.
I want to sleep on it.,Onun üstünde yatmak istiyorum.
I want to stay longer.,Daha uzun kalmak isterim.
I want to stay longer.,Daha uzun kalmak istiyorum.
I want to stay single.,Bekar kalmak istiyorum.
I want to study music.,Müzik okumak istiyorum.
I want to take a bath.,Ben bir banyo yapmak istiyorum.
I want to take a rest.,Ben dinlenmek istiyorum.
I want to take a walk.,Yürüyüşe çıkmak istiyorum.
I want to talk to Tom.,Tom ile konuşmak istiyorum.
I want to talk to her.,Onunla konuşmak istiyorum.
I want to talk to him.,Onunla konuşmak istiyorum.
I want to talk to you.,Seninle konuşmak istiyorum.
I want to try this on.,Bunu denemek istiyorum.
I want to visit Korea.,Kore'yi ziyaret etmek istiyorum.
I want to wash myself.,Yıkanmak istiyorum.
I want us to be ready.,Hazır olmamızı istiyorum.
I want you back today.,Bugün seni geri istiyorum.
I want you do to that.,Onu yapmanı istiyorum.
"I want you there, too.",Ben de orada olmanı istiyorum.
I want you to be here.,Ben burada olmanı istiyorum.
I want you to be here.,Burada olmanızı istiyorum.
I want you to be safe.,Güvende olmanızı istiyorum.
I want you to comment.,Yorumlamanı istiyorum.
I want you to do that.,Onu yapmanı istiyorum
I want you to do this.,Bunu yapmanı istiyorum.
I want you to do this.,Bunu yapmanızı istiyorum.
I want you to drop it.,Bunu boşvermeni istiyorum.
I want you to drop it.,Bunu boşvermenizi istiyorum.
I want you to go back.,Geri dönmeni istiyorum.
I want you to go back.,Geri dönmenizi istiyorum.
I want you to go home.,Eve gitmeni istiyorum.
I want you to go home.,Eve gitmenizi istiyorum.
I want you to grow up.,Büyümeni istiyorum.
I want you to grow up.,Büyümenizi istiyorum.
I want you to have it.,Buna sahip ol istiyorum.
I want you to help me.,Bana yardım etmeni istiyorum.
I want you to join us.,Bize katılmanı istiyorum.
I want you to join us.,Bize katılmanızı istiyorum.
I want you to kiss me.,Beni öpmeni istiyorum.
I want you to kiss me.,Beni öpmenizi istiyorum.
I want you to love me.,Beni sevmeni istiyorum.
I want you to love me.,Beni sevin istiyorum.
I want you to love me.,Beni sevmenizi istiyorum.
I want you to read it.,Onu okumanı istiyorum.
I want you to see her.,Ben onu görmeni istiyorum.
I want you to succeed.,Başarılı olmanı istiyorum.
I want you to take it.,Onu almanı istiyorum.
I want you to take it.,Onu almanızı istiyorum.
I want you to want me.,Beni istemeni istiyorum.
I want you to want me.,Beni istemenizi istiyorum.
I wanted Tom to drive.,Tom'un sürmesini istedim.
I wanted Tom to leave.,Tom'un gitmesini istedim.
I wanted Tom to leave.,Tom'un ayrılmasını istedim.
I wanted a better job.,Daha iyi bir iş istedim.
I wanted more details.,Daha fazla ayrıntı istiyordum.
I wanted out of there.,Oradan çıkmak istedim.
I wanted some company.,Ben bir şirket istedim.
I wanted to apologize.,Özür dilemek istedim.
I wanted to go skiing.,Kayak yapmak istedim.
I wanted to make sure.,Emin olmak istedim.
I wanted to marry Tom.,Tom'la evlenmek istedim.
I wanted to marry him.,Onunla evlenmek istedim.
I wanted to read them.,Onları okumak istedim.
I wanted to smack you.,Seni tokatlamak istedim.
I wanted to stay home.,Tom evde kalmak istedi.
I wanted to thank you.,Sana teşekkür etmek istedim.
I wanted to work hard.,Çok çalışmak istedim.
I wanted your opinion.,Senin görüşünü istedim.
I was Tom's secretary.,Ben Tom'un sekreteriydim.
I was a bit emotional.,Ben biraz duygusaldım.
I was a bit surprised.,Ben biraz şaşırdım.
I was a healthy child.,Ben sağlıklı bir çocuktum.
I was a little afraid.,Ben biraz korkuyordum.
I was a little thrown.,Ben biraz atılmışım.
I was able to do that.,Bunu yapmayı başardım.
I was able to do that.,Bunu yapabildim.
I was aching all over.,Her yerim ağrıyordu.
I was afraid to check.,Kontrol etmeye korkuyordum.
I was afraid to speak.,Konuşmaktan korkuyordum.
"I was alone, studying.",Tek başıma ders çalışıyordum.
I was angry at myself.,Ben kendime kızgındım.
I was at my wit's end.,Çok şaşırmıştım.
I was at that meeting.,Ben o toplantıdaydım.
I was at your wedding.,Ben sizin düğününüzdeydim.
I was awake all night.,Bütün gece uyanıktım.
I was away for a year.,Bir yıldır uzaktaydım.
I was being facetious.,Ben alaycı davranıyordum.
I was being sarcastic.,Ben iğneleyici oluyordum.
I was born in America.,Ben Amerika'da doğdum.
I was born in October.,Ben ekim ayında doğdum.
I was certainly lucky.,Ben kesinlikle şanslıydım.
I was choked by smoke.,Dumandan boğuldum.
I was chosen for that.,Bunun için seçildim.
I was counting on you.,Ben sana güveniyordum.
I was deceived by him.,Onun tarafından aldatıldım.
I was extremely angry.,Son derece kızgındım.
I was extremely lucky.,Son derece şanslıydım.
I was extremely proud.,Son derece gururluydum.
I was extremely tired.,Son derece yorgundum.
I was falsely accused.,Ben yanlışlıkla suçlandım.
I was feeling OK then.,O zaman iyi hissediyordum.
I was feeling nervous.,Ben sinirli hissediyordum.
I was filled with joy.,Sevinç doluydum.
I was fired last week.,Geçen hafta kovuldum.
I was fired last week.,Geçen hafta şutlandım.
I was forced to do it.,Onu yapmak zorunda kaldım.
I was forced to leave.,Ayrılmak zorunda kaldım.
I was getting to that.,Ona başlıyordum.
I was getting worried.,Ben endişeleniyordum.
I was glad to see Tom.,Tom'u gördüğüme memnun oldum.
I was glad to see her.,Onu gördüğüme memnun oldum.
I was happy back then.,O zaman tekrar mutluydum.
I was happy with that.,Ben onunla mutluydum.
I was happy yesterday.,Dün mutluydum.
"I was happy, wasn't I?","Mutluydum, değil mi?"
I was hardly prepared.,Zar zor hazırlandım.
I was heavily sedated.,Ağır şekilde sakinleşmiştim.
I was here last night.,Dün gece buradaydım.
I was hit on the head.,Benim kafama vuruldu.
I was home last night.,Dün gece evdeydim.
I was hoping for more.,Ben daha fazlasını umuyordum.
I was in Boston today.,Bugün Boston'daydım.
I was in good spirits.,Keyfim yerindeydi.
I was in my apartment.,Ben dairemdeydim.
I was in the audience.,Ben seyircinin içindeydim.
I was in the bathroom.,Ben banyodaydım.
I was in the hospital.,Hastanedeydim.
"I was inside, waiting.","İçerdeydim, bekliyordum."
I was just a kid then.,O zaman sadece bir çocuktum.
I was just closing up.,Ben sadece kapatıyordum.
I was just devastated.,Ben sadece harap olmuştum.
I was just doing that.,Ben sadece onu yapıyordum.
I was just dumfounded.,Sadece şaşkınlıktan dilim tutuldu.
I was just going home.,Ben sadece eve gidiyordum.
I was just having fun.,Ben sadece eğleniyordum.
I was just passing by.,Sadece yanından geçiyordum.
I was just tidying up.,Sadece etrafı toparlıyordum.
I was kind of nervous.,Ben biraz gergindim.
I was kind of shocked.,Biraz şaşırmıştım.
I was late for school.,Okula geç kaldım.
I was late for school.,Mektebe geç kaldım.
I was looking for Tom.,Tom'u arıyordum.
I was looking for you.,Seni arıyordum.
I was looking for you.,Seni bekliyordum.
I was lucky to escape.,Kaçtığım için şanslıydım.
I was never told that.,O bana asla söylenmedi.
I was not a bit tired.,Ben hiç de yorgun değildim.
I was on the mountain.,Dağdaydım.
I was once a prisoner.,Ben bir zamanlar bir mahkumdum.
I was open and honest.,Ben açık ve dürüsttüm.
I was out celebrating.,Dışarıda kutlama yapıyordum.
I was out of the room.,Ben odanın dışındaydım.
I was pretty gullible.,Oldukça ahmaktım.
I was proud of myself.,Kendimle gurur duydum.
I was quite satisfied.,Oldukça memnun oldum.
I was quite surprised.,Oldukça şaşırmıştım.
I was raised in Tokyo.,Tokyo'da büyüdüm.
I was really confused.,Benim gerçekten kafam karışmıştı.
I was really fired up.,Ben gerçekten kovuldum.
I was right about Tom.,Tom hakkında haklıydım.
I was right about you.,Ben senin hakkında haklıydım.
I was sick with worry.,Endişeyle hastaydım.
I was so disappointed.,Çok hayal kırıklığına uğramıştım.
I was so unhappy then.,O zaman çok mutsuzdum.
I was speaking to you.,Seninle konuşuyordum.
I was tall for my age.,Yaşıma göre boyum uzundu.
I was there for hours.,Saatlerce oradaydım.
I was there yesterday.,Dün oradaydım.
I was thinking of Tom.,Tom'u düşünüyordum.
I was told to come in.,İçeri gelmem söylendi.
I was told to do that.,Bana onu yapmam söylendi.
I was told to go home.,Eve gitmem söylendi.
I was totally puzzled.,Ben tamamen şaşkındım.
I was totally serious.,Ben tamamen ciddiydim.
I was totally shocked.,Ben tamamen şok oldum.
I was truly impressed.,Ben gerçekten etkilendim.
I was truly perplexed.,Gerçekten kafam karışmıştı.
I was very encouraged.,Ben çok teşvik edilmişim.
I was very frightened.,Çok korktum.
I was very humiliated.,Ben çok aşağılanmıştım.
I was very idealistic.,Ben çok idealistim.
I was very interested.,Çok ilgilendim.
I was very successful.,Çok başarılıydım.
I was very suspicious.,Çok şüpheliydim.
I was waiting for Tom.,Tom'u bekliyordum.
I was waiting for you.,Ben seni bekliyorum.
I was wrong about Tom.,Tom hakkında hatalıydım.
I was wrong about you.,Senin hakkında hatalıydım.
I wash my hands a lot.,Ellerimi çok yıkıyorum.
I washed my own shirt.,Kendi gömleğimi yıkadım.
I wasn't a bit hungry.,Biraz aç değildim.
I wasn't a bit scared.,Biraz korkmadım.
I wasn't a bit sleepy.,Biraz uykulu değildim.
I wasn't always happy.,Ben her zaman mutlu değildim.
I wasn't at home then.,O zaman evde değildim.
I wasn't at the party.,Partide değildim.
I wasn't avoiding you.,Senden kaçınmıyordum.
I wasn't disappointed.,Ben hayal kırıklığına uğramadım.
I wasn't driving fast.,Ben hızlı sürmüyordum.
I wasn't even nervous.,Ben bile sinirli değildim.
I wasn't exaggerating.,Ben abartmıyordum.
I wasn't feeling well.,Kendimi iyi hissetmiyordum.
I wasn't ignoring you.,Seni görmezden geliyordum.
I wasn't in any hurry.,Acelem yoktu.
I wasn't married then.,O zaman evli değildim.
I wasn't on duty then.,O zaman görevde değildim.
I wasn't overly tired.,Aşırı derecede yorgun değildim.
I wasn't quick enough.,Ben yeterince hızlı değildim.
I wasn't ready for it.,Onun için hazır değildim.
I wasn't used to that.,Buna alışkın değildim.
I wasn't very nervous.,Ben çok gergin değildim.
I wasn't very thirsty.,Ben çok susuz değildim.
I wasn't very worried.,Çok endişeli değildim.
I watch TV off and on.,Ara sıra televizyon izlerim.
I watched Tom closely.,Tom'u yakından izledim.
I watered the flowers.,Çiçekleri suladım.
I wear a suit and tie.,"Ben, bir takım elbise giyerim ve kravat takarım."
I wear contact lenses.,Kontakt lens kullanıyorum.
I went home and cried.,Eve gittim ve ağladım.
I went in Tom's place.,Tom'un evine gittim.
I went into the house.,Eve girdim.
I went out by bicycle.,Ben bisikletle dışarı gittim.
I went out for a walk.,Yürüyüşe çıktım.
I went out for dinner.,Akşam yemeğine dışarı çıktım.
I went there by train.,Oraya trenle gittim.
I went there recently.,Son zamanlarda oraya gittim.
I went to Boston once.,Boston'a bir kere gittim.
"I went to Boston, too.",Ben de Boston'a gittim.
I went to Europe once.,Bir kez Avrupa'ya gittim.
I went to Europe once.,Bir zamanlar Avrupa'ya gittim.
I went to Tom's house.,Tom'un evine gittim.
I went to school here.,Burada okula gittim.
I went to talk to Tom.,Tom'la konuşmaya gittim.
I went to talk to Tom.,Tom ile konuşmaya gittim.
I went to the library.,Kütüphaneye gittim.
I went to the reunion.,Toplantıya gittim.
I went to the station.,Ben istasyona gittim.
I went to work by car.,Arabayla işe gittim.
I went to your school.,Okuluna gittim.
I went to your school.,Okulunuza gittim.
I went up to the door.,Kapıya tırmandım.
I will accept my fate.,Ben kaderimi kabul edeceğim.
I will do it tomorrow.,Onu yarın yapacağım.
I will drive you home.,Seni eve götüreceğim.
I will fly to Germany.,Almanya'ya uçacağım.
I will get it for you.,Onu sizin için alacağım.
I will give it to you.,Onu sana vereceğim.
I will go if you come.,Eğer gelirsen gideceğim.
I will lend you a pen.,Sana bir kalem ödünç vereceğim.
I will make her happy.,Onu mutlu edeceğim.
I will make you happy.,Ben seni mutlu edeceğim.
I will remain at home.,Evde kalacağım.
I will return at 6:30.,Ben 6:30'da döneceğim.
I will take his place.,Ben onun yerini alacağım.
I will write about it.,Ben bu konuda yazacağım.
I wish I had a camera.,Keşke bir kameram olsa.
I wish I had seen her.,Keşke onu görseydim.
I wish I had your job.,Keşke senin işine sahip olsam.
I wish I hadn't cried.,Keşke ağlamasaydım.
I wish I was like him.,Keşke onun gibi olsam.
I wish I was with you.,Keşke seninle olsam.
I wish I were a stone.,Keşke bir taş olsam.
I wish I were younger.,Keşke daha genç olsam.
I wish I'd been there.,Keşke orada olsaydım.
I wish I'd called Tom.,Keşke Tom'u arasaydım.
I wish I'd called you.,Keşke seni arasaydım.
I wish I'd eaten more.,Keşke daha fazla yemiş olsaydım.
I wish I'd known that.,Keşke bunu bilseydim.
I wish I'd left early.,Keşke erken ayrılsaydım.
I wish Tom would stay.,Keşke Tom kalsa.
I wish that were true.,Keşke o doğru olsa.
I wish to be a doctor.,Bir doktor olmak istiyorum.
I wish to remain here.,Burada kalmak istiyorum.
I wish we'd done that.,Keşke onu yapsaydık.
I wish you could stay.,Keşke kalabilseniz.
I wish you were wrong.,Keşke hatalı olsan.
I wish you'd call Tom.,Keşke Tom'u arasan.
I wish you'd trust me.,Keşke bana güvensen.
I woke up on the sofa.,Ben kanepede uyandım.
I won fair and square.,Ben dürüstçe kazandım.
I won the scholarship.,Ben burs kazandım.
I won't agree to this.,Ben bunu kabul etmeyeceğim.
I won't be doing that.,Onu yapmayacağım.
I won't be late again.,Tekrar geç kalmayacağım.
I won't be needing it.,Ona ihtiyacım olmayacak.
I won't come tomorrow.,Yarın gelmeyeceğim.
I won't do it anymore.,Artık onu yapmayacağım.
I won't do that again.,Bunu tekrar yapmayacağım.
I won't do that today.,Ben onu bugün yapmayacağım.
I won't do this again.,Bunu bir daha yapmayacağım.
I won't even tell Tom.,Ben bile Tom'a söylemeyeceğim.
I won't give you that.,Onu sana vermeyeceğim.
I won't go back there.,Oraya geri gitmeyeceğim.
I won't keep you long.,Seni uzun tutmayacağım.
I won't let Tom do it.,Tom'un onu yapmasına izin vermeyeceğim.
I won't let Tom drive.,Tom'un araba sürmesine izin vermeyeceğim.
I won't let it happen.,Bunun olmasına izin vermeyeceğim.
I won't let you do it.,Onu yapmana izin vermeyeceğim.
I won't let you drive.,Araba sürmene izin vermeyeceğim.
I won't let you leave.,Gitmene izin vermeyeceğim.
I won't lose anything.,Ben bir şey kaybetmem.
I won't need any help.,Bana herhangi bir yardım gerekmeyecek.
I won't see her again.,Ben onu tekrar görmeyeceğim.
I won't see you again.,Seni tekrar görmeyeceğim.
I won't sing with you.,Seninle şarkı söylemeyeceğim.
I won't sleep tonight.,Bu gece uyumayacağım.
I won't stay with you.,Ben seninle kalmayacağım.
I won't stop doing it!,Bunu yapmaktan vazgeçmeyeceğim!
I won't take the bait.,Oltaya gelmeyeceğim.
