input_text,target_text
We're trying.,Deniyoruz.
We've got it.,Ona sahibiz.
Welcome back.,Tekrar hoş geldiniz.
Welcome home.,Eve hoş geldin.
"Well, I lied.","Peki, ben yalan söyledim."
Were you bit?,Isırıldın mı?
What a feast!,Ne ziyafet ama!
What a loser!,Başarısızın teki!
What a nerve!,Ne cesaret!
What a night!,Ne gece ama!
What a phony!,Ne şarlatan ama!
What a shame!,Ne ayıp!
What a shock!,Ne şok ama!
What a waste!,Ne atık ama!
What a woman!,Ne kadın ama!
What an idea!,Ne fikir ama!
What bit you?,Seni ne ısırdı?
What is this?,Bu nedir?
What's a VCR?,Bir VCR nedir?
What's on TV?,TV'de ne var?
What's on TV?,Televizyonda ne var?
What's wrong?,Sorun nedir?
Where are we?,Biz neredeyiz?
Where are we?,Neredeyiz?
Where is Tom?,Tom nerede?
Where was it?,O neredeydi?
Who are they?,Onlar kimdir?
Who broke it?,Onu kim kırdı?
Who built it?,Onu kim inşa etti?
Who built it?,Bunu kim inşa etti?
Who canceled?,Kim iptal etti?
Who did that?,Bunu kim yaptı?
Who did this?,Bunu kim yaptı?
Who did what?,Kim ne yaptı?
Who got hurt?,Kim incitildi?
Who got shot?,Kim vuruldu?
Who has come?,Kim geldi?
Who has time?,Kimin zamanı var?
Who hurt you?,Seni kim incitti?
Who is there?,Kim var orada?
Who listened?,Kim dinledi?
Who needs it?,Buna kimin ihtiyacı var?
Who paid you?,Kim sana ödedi?
Who panicked?,Kim panik yaptı?
Who pays you?,Sana kim ödeme yapıyor?
Who ran away?,Kim kaçtı?
Who resigned?,Kim istifa etti?
Who saw what?,Kim ne gördü?
Who sent Tom?,Tom'u kim gönderdi?
Who sent you?,Seni kim gönderdi?
Who shot Tom?,Tom'u kim vurdu?
Who shot you?,Seni kim vurdu?
Who stole it?,Onu kim çaldı?
Who survived?,Kim hayatta kaldı?
Who told Tom?,Tom'a kim söyledi.
Who told you?,Sana kim söyledi?
Who vanished?,Kim kayboldu?
Who wants it?,Bunu kim istiyor?
Who was here?,Kim buradaydı?
Who was that?,O kimdi?
Who will pay?,Kim ödeyecek?
Who will win?,Kim kazanacak?
Who wrote it?,Onu kim yazdı?
Who'll drive?,Kim araba sürecek?
Who'll fight?,Kim mücadele edecek?
Who'll start?,Kim başlayacak?
Who's buying?,Kim satın alıyor?
Who's coming?,Kim geliyor?
Who's hungry?,Kim aç?
Who's hungry?,Kimin karnı aç?
Who's it for?,O kim için?
Who's joking?,Kim şaka yapıyor?
Who's paying?,Kim ödüyor?
Why not both?,Neden ikisi de değil?
Why quit now?,Neden şimdi bırakmıyorsun?
Why thank me?,Neden bana teşekkür ediyorsun?
Why was that?,Bu neden oldu?
Will Tom die?,Tom ölecek mi?
Will he live?,O yaşayacak mı?
Wish me luck.,Bana şans dile.
Won't you go?,Gitmeyecek misin?
Write to Tom.,Tom'a yaz.
Years passed.,Yıllar geçti.
You amuse me.,Beni eğlendiriyorsun.
You are good.,Sen iyisin.
You are late.,Geç kaldın.
You are lazy!,Sen tembelsin!
You are rich.,Sen zenginsin.
You are rich.,Siz zenginsiniz.
You are rude.,Kabasın.
You are ugly.,Sen çirkinsin.
You are ugly.,Siz çirkinsiniz.
You are ugly.,Çirkinsin.
You are ugly.,Çirkinsiniz.
You beat Tom.,Sen Tom'u yendin.
You can come.,Gelebilirsin.
You can help.,Yardım edebilirsin.
You can rest.,Dinlenebilirsin.
You can stay.,Kalabilirsin.
You can stop.,Durdurabilirsin.
You can't go.,Gidemezsin.
You clean up.,Temizlersin.
You did good.,İyi yaptın.
You did that.,Onu yaptın.
You did this.,Bunu yaptın.
You did well.,İyi yaptın.
You fixed it.,Onu onardın.
You go ahead.,Sen devam et.
You go first.,Siz önce gidin.
You hurt him.,Onu incitiyorsun.
You just won.,Sadece kazandın.
You know her.,Onu tanıyorsun.
You know him.,Onu tanıyorsun.
You know how.,Yöntemi biliyorsun.
You look bad.,Kötü görünüyorsun.
You look hot.,Kızgın görünüyorsun.
You look mad.,Kızgın görünüyorsun.
You look old.,Yaşlı görünüyorsun.
You look sad.,Üzgün görünüyorsun.
You may look.,Bakabilirsin.
You may rise.,Terfi edebilirsin.
You may stay.,Sen kalabilirsin.
You may swim.,Yüzebilirsin.
You must eat.,Yemek yemelisin.
You must run.,Koşmalısın.
You must try.,Denemelisin.
You promised.,Söz verdin.
You promised.,Söz verdiniz.
You saved us.,Bizi kurtardın.
You scare me.,Beni korkutuyorsun.
You seem mad.,Deli görünüyorsun.
You seem sad.,Üzgün görünüyorsun.
You shot Tom.,Tom'u sen vurdun.
You sit here.,Sen burada otur.
You stay put.,Sen kımıldama.
You survived.,Sen hayatta kaldın.
You survived.,Siz hayatta kaldınız.
You watch it.,Sen onu izle.
You watch me.,Sen beni izle.
You were shy.,Utangaçtın.
You will die.,Öleceksin.
You will eat.,Yemek yiyeceksin.
You will see.,Göreceksin.
You'll be OK.,İyi olacaksın.
You'll do it.,Onu yapacaksın.
You're a pig.,Sen bir domuzsun.
You're a spy.,Sen bir casussun.
You're awful.,Korkunçsun.
You're bossy.,Sen amiranesin.
You're brave.,Sen cesursun.
You're cruel.,Sen acımasızsın.
You're cruel.,Sen zalimsin.
You're dirty.,Sen kirlisin.
You're drunk.,Sen sarhoşsun.
You're dying.,Sen ölüyorsun.
You're early.,Erkencisin.
You're fired.,Sen kovuldun.
You're first.,Sen birincisin.
You're fools.,Siz aptalsınız.
You're frank.,Sen samimisin.
You're funny.,Komiksin.
You're fussy.,Sen titizsin.
You're great.,Sen harikasın.
You're gross!,Sen iğrençsin!
You're gross.,Sen iğrençsin.
You're harsh.,Sen sertsin.
You're lucky.,Şanslısın.
You're lying!,Yalan söylüyorsun!
You're lying.,Yalan söylüyorsun.
You're moody.,Sen karamsarsın.
You're naive.,Sen safsın.
You're needy.,Sen muhtaçsın.
You're obese.,Sen obezsin.
You're quiet.,Sen sessizsin.
You're ready.,Sen hazırsın.
You're right.,Haklısınız.
You're scary.,Sen korkutucusun.
You're sharp.,Sen dolandırıcısın.
You're silly.,Sen aptalsın.
You're small.,Sen küçüksün.
You're smart.,Sen akıllısın.
You're smart.,Sen zekisin.
You're stuck.,Sen sıkıştın.
You're sweet.,Sen şirinsin.
You're timid.,Sen çekingensin.
You're tired.,Sen yorgunsun.
You're tough.,Zor birisin.
You're upset.,Sen üzgünsün.
You're vague.,Sen belirsizsin.
You're weird.,Sen tuhafsın.
You're witty.,Sen esprilisin.
You're wrong.,Yanılıyorsun.
You're young.,Sen gençsin.
You've tried.,Sen denedin.
A car hit Tom.,Bir araba Tom'a çarptı.
A car went by.,Bir araba geçti.
Ain't he cute?,Sevimli değil mi?
Air the futon.,Yatağı havalandır.
All was still.,Hepsi durgundu.
Am I approved?,Kabul edildim mi?
Am I dreaming?,Rüya mı görüyorum?
Am I included?,Ben dahil miyim?
Am I mistaken?,Yanılıyor muyum?
Am I safe now?,Şimdi güvende miyim?
Am I slipping?,Kayıyor muyum?
Am I talented?,Ben yetenekli miyim?
Am I too late?,Çok mu geciktim?
Any new jokes?,Yeni espriler var mı?
Any questions?,Sorunuz var mı?
Anything else?,Başka bir şey var mı?
Are they busy?,Onlar meşgul mü?
Are they cops?,Onlar polis mi?
Are they cute?,Onlar sevimli mi?
Are they dead?,Onlar öldü mü?
Are they gone?,Onlar gittiler mi?
Are they here?,Onlar burada mı?
Are they tall?,Onlar uzun boylu mu?
Are you a cop?,Sen bir polis misin?
Are you a fan?,Sen bir hayran mısın?
Are you a fan?,Bir tutkun musun?
Are you alive?,Hayatta mısın?
Are you alone?,Yalnız mısın?
Are you alone?,Yalnız mısınız?
Are you angry?,Kızgın mısın?
Are you armed?,Silahlı mısın?
Are you awake?,Uyanık mısın?
Are you bored?,Sıkıldın mı?
Are you brave?,Sen cesur musun?
Are you crazy?,Deli misin?
Are you drunk?,Sarhoş musun?
Are you dying?,Ölüyor musun?
Are you funny?,Sen eğlenceli misin?
Are you going?,Gidiyor musun?
Are you happy?,Mutlu musun?
Are you loyal?,Sen sadık mısın?
Are you lucky?,Sen şanslı mısın?
Are you lying?,Yalan söylüyor musun?
Are you ready?,Hazır mısın?
Are you short?,Kısa boylu musun?
Are you stuck?,Sıkıştın mı?
Are you there?,Orada mısın?
Are you tired?,Yorgun musun?
Are you tired?,Yorgun musunuz?
Are you tired?,Yoruldun mu?
Are you tired?,Yoruldunuz mu?
Are you tough?,Sen çetin misin?
Are you upset?,Üzgün müsün?
Are you young?,Sen genç misin?
Ask Tom again.,Tom'a tekrar sor.
Ask an expert.,Bir uzmana sor.
Be a good boy.,İyi bir çocuk ol.
Be reasonable.,Makul olun.
Be supportive.,Destekleyici olun.
Be very quiet.,Çok sessiz ol.
Be very quiet.,Çok sessiz olun.
"Beat it, kids!","Defolun, çocuklar!"
Beat the eggs.,Yumurtaları çırpın.
Beware of dog.,Köpeğe dikkat et.
Beware of dog.,Dikkat köpek var.
Both sat down.,Her ikisi oturdu.
Boys run fast.,Çocuklar hızlı çalışır.
Break it down.,Onu parçala.
Bring a lunch.,Bir öğle yemeği getir.
Bring it back.,Onu geri getir.
Bring it here.,Onu buraya getir.
Bring it home.,Onu eve getir.
Bring the key.,Anahtarı getir.
Burn the body.,Cesedi yak.
Buy some toys.,Birkaç oyuncak satın al.
Buy some toys.,Birkaç oyuncak satın alın.
Cain was evil.,Kain kötüydü.
Call a doctor.,Bir doktor ara.
Call for help.,Yardım için ara.
Call me a cab.,Bana bir taksi çağır.
Call me later.,Beni daha sonra ara.
Call security!,Güvenliği ara!
Call security.,Güvenliği ara.
Call the cops.,Polisi ara.
Call them off.,Onları iptal et.
Can I ask who?,Kim olduğunu sorabilir miyim?
Can I ask why?,Nedenini sorabilir miyim?
Can I come in?,Girebilir miyim.
Can I do that?,Onu yapabilir miyim?
Can I do this?,Bunu yapabilir miyim?
Can I go home?,Eve gidebilir miyim?
Can I go next?,Sonra gidebilir miyim?
"Can I go, too?",Ben de gidebilir miyim?
Can I have it?,Bunu alabilir miyim?
Can I have it?,Onu alabilir miyim?
Can I hug you?,Seni kucaklayabilir miyim?
Can I join in?,Katılabilir miyim?
Can I join in?,Ben katılabilir miyim?
Can I keep it?,onu saklayabilir miyim?
Can I stop by?,Ziyaret edebilir miyim?
Can I take it?,Bunu alabilir miyim?
Can Tom do it?,Tom bunu yapabilir mi?
Can Tom drive?,Tom sürebilir mi?
Can he see me?,Beni görebiliyor mu?
Can he see us?,Bizi görebiliyor mu?
Can this wait?,Bu bekleyebilir mi?
Can we fix it?,Bunu tamir edebilir miyiz?
Can we go now?,Şimdi gidebilir miyiz?
Can you do it?,Onu yapabilir misin?
Can you drive?,Araba sürebilir misin?
Can you pitch?,Ziftleyebilir misin?
Can you skate?,Patenle kayabilir misin?
Can you sleep?,Uyur musun?
Can you sleep?,Uyuyabilir misin?
Can you stand?,Durur musun?
Cats are cute.,Kediler sevimlidir.
"Check, please.","Hesap, lütfen."
Chess is hard.,Satranç zordur.
Clean that up.,Onu temizle.
Close the box.,Kutuyu kapat.
Come and look.,Gel ve bak.
Come back now.,Şimdi geri gel.
Come get some.,Gel biraz al.
Come meet Tom.,Tom'u karşılamaya gel.
Come meet Tom.,Gel Tom'la tanış.
Come out here.,Buraya gel.
Come right in.,İçeri buyrun.
Come sit down.,Gel otur.
Come this way.,Bu taraftan gel.
Come tomorrow.,Yarın gel.
Confide in me.,Bana güvenin.
Cook the rice.,Pirinç pilavını pişir.
Could I do it?,Bunu yapabilir miyim?
Could it work?,O işe yaradı mı?
Could we walk?,Yürüyebilir miyiz?
Crime is down.,Suç azalıyor.
Dad's working.,Babam çalışıyor.
Dance with me.,Benimle dans et.
Did I ask you?,Size sordum mu?
Did I blow it?,Ben onu üfledim mi?
Did I do that?,Onu yaptım mı?
Did Tom crash?,Tom kaza yaptı mı?
Did Tom do it?,Tom onu yaptı mı?
Did Tom do it?,Onu Tom mu yaptı?
Did Tom drown?,Tom boğuldu mu?
Did Tom faint?,Tom bayıldı mı?
Did Tom fight?,Tom mücadele etti mi?
Did Tom laugh?,Tom güldü mü?
Did Tom leave?,Tom ayrıldı mı?
Did Tom reply?,Tom cevap verdi mi?
Did that hurt?,Acıttı mı?
Did that work?,"O, işe yaradı mı?"
Did you do it?,Onu yaptın mı?
Did you smile?,Gülümsedin mi?
Did you speak?,Konuştun mu?
Did you study?,Çalıştın mı?
Do I know Tom?,Tom'u tanıyor muyum?
Do I know him?,Onu tanıyor muyum?
Do I know you?,Sizi tanıyor muyum?
Do I look fat?,Şişman görünüyor muyum?
Do I look old?,Yaşlı görünüyor muyum?
Do I need one?,Birine ihtiyacın var mı?
Do as I asked.,İstediğim gibi yap.
Do as he says.,Söylediği gibi yap.
Do be careful.,Dikkatli olun.
Do cats dream?,Kediler rüya görür mü?
Do come again.,Tekrar gel.
Do fish sleep?,Balıklar uyur mu?
Do it at once.,Onu derhal yap.
Do it for Tom.,Onu Tom için yap.
Do it quickly.,Onu çabucak yapın.
Do it quietly.,Onu sessizce yap.
Do it with me.,Benimle yap.
Do me a favor.,Bana bir iyilik yap.
Do that again.,Bunu tekrar yap.
Do that later.,Bunu daha sonra yap.
Do the dishes.,Bulaşıkları yıka.
Do what I say.,Dediğimi yap.
Do you follow?,Anlıyor musun?
Do you get it?,Anladın mı?
Do you get it?,Onu anlıyor musun?
Do you get me?,Beni anladın mı?
Do you object?,İtiraz ediyor musun?
Do you see it?,Onu görüyor musun?
Do you see it?,Onu anlıyor musun?
Do you see me?,Beni görüyor musun?
Does Tom know?,Tom biliyor mu?
Does Tom sing?,Tom şarkı söylüyor mu?
Does Tom work?,Tom çalışıyor mu?
Does this fit?,Bu uyar mı?
Dogs can swim.,Köpekler yüzebilir.
Don't be evil.,Kötü olmayın.
Don't be late.,Geç kalma.
Don't be long.,Çok uzun kalma.
Don't be mean.,Cimri olmayın.
Don't be pigs.,Domuz olmayın.
Don't be rash.,Aptalca bir şey yapmayın.
Don't be rude.,Kaba olmayın.
Don't blow it.,Onu çarçur etme.
Don't call me.,Beni arama.
Don't come in.,Lütfen içeri gelme.
Don't deny it.,Onu inkar etmeyin.
Don't despair.,Umutsuzluğa düşme.
Don't do this.,Bunu yapma.
Don't drop it.,Onu düşürme.
Don't get fat.,Şişmanlama.
Don't get mad.,Sinirlenme.
Don't give in.,Teslim olma.
Don't give in.,Pes etme.
Don't give up!,Pes etme!
Don't give up.,Vazgeçme.
Don't go away.,Uzaklara gitme.
Don't go home.,Eve gitme.
"Don't go, Tom.","Gitme, Tom."
Don't hang up!,"Telefonu kapatmayın, lütfen!"
Don't hang up.,Telefonu kapatma.
Don't hate me.,Benden nefret etme.
Don't hurt me.,Canımı yakma.
Don't kill me.,Beni öldürme.
Don't kiss me.,Beni öpme.
Don't look up.,Yukarıya bakma.
Don't lose it.,Bunu kaybetme.
Don't mind me.,Beni umursamayın.
Don't mind us.,Bize aldırmayın.
Don't mock me.,Benimle alay etme.
Don't open it.,Onu açma.
Don't push it.,Onu itme.
Don't push me!,Beni zorlama!
Don't push me.,Beni itme.
Don't push me.,Beni zorlama.
Don't quibble.,Kelime oyunu yapma.
Don't respond.,Cevap verme.
Don't risk it.,Onu riske atmayın.
Don't rush me.,Beni koşturmayın.
Don't sass me.,Bana küstahlık etme.
Don't tell me.,Bana söylemeyin.
Don't wait up.,Beni bekleme.
Draw a circle.,Bir daire çizin.
Draw a circle.,Bir daire çiz.
Drink it down.,Onu yutun.
Drop your gun!,Silahını bırak.
Dry your eyes.,Gözlerinizi kurulayın.
Eat something.,Bir şey ye.
Eat your food.,Yemeğini ye.
Even Tom lied.,Tom bile yalan söyledi.
Everyone dies.,Herkes ölür.
Everyone wins.,Herkes kazanır.
Everyone's up.,Herkes ayakta.
Feed the bird!,Kuşu besle!
Feed the bird!,Kuşa yem ver!
Feed the bird.,Kuşu besle.
Fill this out.,Bunu doldur.
Fix the clock.,Saati tamir et.
Fix the watch.,Saati tamir et.
Flowers bloom.,Çiçekler açar.
Fry me an egg.,Bana bir yumurta kızart.
Get Tom on it.,Tom'u ona yatır.
Get a haircut.,Bir saç tıraşı ol.
Get a move on!,Acele et.
Get a move on.,Acele et.
Get back here!,Buraya dön!
Get back here.,Buraya geri gel.
Get me a beer.,Bana bir bira al.
Get off of me.,Düş yakamdan.
Get off of me.,Uzak dur benden.
Get over here.,Buraya gel.
Get some help.,Biraz yardım al.
Get some rest.,Biraz dinlen.
Get well soon!,Geçmiş olsun!
Get well soon.,Geçmiş olsun.
Get well soon.,Çabuk iyileş.
Get your coat.,Ceketini al.
Get your gear.,Eşyalarınızı alın.
Get your keys.,Anahtarlarını al.
Give Tom time.,Tom'a zaman tanı.
Give Tom time.,Tom'a zaman ver.
Give him time.,Ona zaman verin.
Give it a try.,Onu dene.
Give it to me!,Onu bana ver.
Give it to me.,Onu bana ver.
Give me a day.,Bana bir gün ver.
Give me a few.,Bana birkaç tane ver.
Give me a few.,Bana biraz ver.
Give me a gun.,Bana bir silah ver.
Give me a hug.,Bana sarıl.
Give me a job.,Bana bir iş ver.
Give me a sec.,Bana bir saniye ver.
Give me those.,Bana onları ver.
"Go ahead, Tom.","Devam et, Tom."
Go get a beer.,Bir bira almaya git.
Go get coffee.,Kahve almaya git.
Go over there.,Oraya gidin.
Go without me.,Bensiz git.
Go without me.,Bensiz gidin.
Go without me.,Ben olmadan git.
Go without me.,Ben olmadan gidin.
God bless you!,Tanrı sizi korusun!
God bless you!,Allah razı olsun!
God bless you!,Allah gönlüne göre versin!
God bless you!,Allah senden razı olsun!
God bless you.,Tanrı seni korusun.
God knows why.,Sebebini Allah bilir.
Grab the rope.,İpi tut.
Guess who won.,Kimin kazandığını tahmin et.
Hand it to me.,Onu bana ver.
Hang in there.,Sık dişini.
Hang in there.,Kendini bırakma.
Hang in there.,Dayan.
Hang on a sec.,Bir saniye bekle.
Hang on there.,Orada bekleyin.
Hang on tight.,Sıkı tutun.
Hang on to it.,Buna sıkı tutun.
Have a cookie.,Bir kurabiye ye.
Have him come.,O gelsin.
Have some fun.,Biraz eğlen.
Have some ham.,Biraz jambon ye.
He advises us.,O bize öğüt verir.
He came first.,O önce geldi.
He can't read.,O okuyamaz.
He can't sing.,O şarkı söyleyemez.
He can't swim.,O yüzemez.
He cracked up.,O delirdi.
He did say so.,"O, öyle söyledi."
He drank beer.,"O, bira içti."
He dropped it.,Onu düşürdü.
He dug a hole.,O bir çukur kazdı.
He eats a lot.,"O, çok yer."
He feels hurt.,O acı hissediyor.
He felt tired.,"O, yorgun hissetti."
He fooled her.,Onu kandırdı.
He got caught.,O yakalandı.
He grows rice.,O pirinç yetiştirir.
He has a blog.,Onun bir bloğu var.
He has a book.,O bir kitap sahiptir.
He has a cold.,Onun soğuk algınlığı var.
He has a maid.,Onun bir hizmetçisi var.
He has braces.,Onun pantolon askısı var.
He hugged her.,Ona sarıldı.
He ignored me.,O beni göz ardı etti.
He is British.,O İngiliz.
He is English.,"O, İngilizdir."
He is Spanish.,O İspanyoldur.
He is a thief.,O bir hırsızdır.
He is at home.,"O, evdedir."
He is awesome.,O korkunç.
He is falling.,O düşüyor.
He is foolish.,"O, aptaldır."
He is my boss.,O benim patronum.
He is my boss.,O benim patronumdur.
He is my type!,O benim tipim.
He is no fool.,"O, aptal değildir."
He is out now.,O şimdi dışarda.
He is reading.,O okuyor.
He is running.,Koşuyor.
He is running.,"O, koşuyor."
He is skating.,O patenle kayıyor.
He is too old.,"O, çok yaşlıdır."
He isn't home.,"O, evde değil."
He killed him.,O onu öldürdü.
He kissed her.,O onu öptü.
He kissed her.,Onu öptü.
He knows lots.,O çok bilir.
He left early.,O erken terk etti.
He let Tom go.,Tom'un gitmesine izin verdi.
He lied to me.,"O, bana yalan söyledi."
He lied to us.,O bize yalan söyledi.
He liked that.,Onu sevdi.
He looks pale.,O solgun görünüyor.
He looks well.,O iyi görünüyor.
He lost color.,"O, soldu."
He loves them.,"O, onları seviyor."
He loves toys.,O oyuncakları sever.
He made me go.,O beni gönderdi.
He needs help.,Onun yardıma ihtiyacı var.
He never lies.,"O, asla yalan söylemez."
He never lies.,O asla yalan söylemez.
He pinched me!,Bana çimdik attı!
He seems kind.,O kibar görünüyor.
He seems sick.,O hasta görünüyor.
He sells cars.,O araba satar.
He shot at me.,O bana ateş etti.
He smells bad.,O kötü kokuyor.
He talks fast.,O hızlı konuşur.
He talks well.,"O, iyi konuşur."
He touched me.,Bana dokundu.
He tricked me.,Beni kandırdı.
He tries hard.,O çok çalışır.
He walks fast.,"O, hızlı yürür."
He wants more.,Daha fazla istiyor.
He was crying.,"O, ağlıyordu."
He was stoned.,O taşlandı.
He went blind.,O kör oldu.
He went crazy.,O çıldırdı.
He won't know.,O bilmeyecek.
He'll do well.,O iyi yapacak.
He's Austrian.,O Avusturyalı.
He's a lawyer.,O bir avukattır.
He's a senior.,O bir kıdemli.
He's a sexist.,O bir cinsiyetçi.
He's a tycoon.,O büyük bir iş adamı.
He's addicted.,O bağımlıdır.
He's adorable.,O çok güzel.
He's after me.,O benim arkamda.
He's after me.,O benim peşimde.
He's annoying.,O sinir bozucu.
He's autistic.,O otistik.
He's demented.,O çılgın.
He's friendly.,"O, arkadaş canlısı."
He's innocent.,O masum.
He's no saint.,"O, aziz değil."
He's not home.,"O, evde değil."
He's not sick.,"O, hasta değil."
He's out cold.,O baygın.
He's outraged.,O öfkeli.
He's ruthless.,O acımasız.
He's so young.,O çok genç.
He's studying.,O çalışıyor.
He's too busy.,"O, çok meşguldür."
He's very ill.,"O, çok hastadır."
He's your son.,O senin oğlun.
Help yourself.,Buyrun alın.
Here he comes.,İşte o geliyor.
Here he comes.,Buraya geliyor.
Here or to go?,"Burada mı, paket mi?"
Here's $10.00.,"İşte 10,00 dolar."
Here's a copy.,İşte bir kopya.
Here's to you!,Haydi şerefe!
"Hey, don't go.","Hey, gitme."
"Hi, everybody.",Herkese merhaba.
His nose bled.,Burnu kanadı.
His nose bled.,Onun burnu kanadı.
Hold Tom down.,Tom'u baskı altında tut.
Hold it there.,Onu orada tutun.
Hold me close.,Beni yakın tutun.
Hold my calls.,Aramalarımı bekletin.
Hold on a sec.,Bir saniye bekle.
Hold on there.,Orada bekle.
Hold on tight.,Sıkı tutun.
Hold on to it.,Onu bırakma.
Hold on to me.,Bana tutun.
Hold the door.,Kapıyı tutun.
Hold the line.,Hatta kal.
Hold the rope.,İpi tut.
Honk the horn.,Korna çal.
How about you?,Peki ya sen?
How bad is it?,Ne kadar kötü?
How beautiful!,Ne kadar güzel!
How big is he?,"O, ne kadar büyüktür?"
How big is it?,Ne kadar büyük?
How can I pay?,Nasıl ödeyebilirim?
How can it be?,Nasıl olabilir?
How delicious!,Nasıl da lezzetli!
How did it go?,Nasıl geçti?
How did it go?,Nasıl gitti?
How do I look?,Nasıl görünüyorum?
How do you do?,Nasılsın?
How far is it?,Ne kadar uzakta?
How hot is it?,Ne kadar sıcak?
How late am I?,Ne kadar geç kaldım?
How many died?,Kaç kişi öldü?
How old is he?,O kaç yaşında?
How thrilling!,Ne kadar heyecan verici!
How was class?,Ders nasıldı?
How was lunch?,Öğle yemeği nasıldı?
How wonderful!,Ne harika!
How's the dog?,Köpek nasıl?
How's the job?,İş nasıl?
"Hurry up, Tom.","Acele et, Tom."
I accept that.,Bunu kabul ettim.
I acquired it.,Onu kazandım.
I acted alone.,Yalnız hareket ettim.
I added water.,Su ekledim.
I admired Tom.,Tom'a hayran oldum.
I almost died.,Neredeyse ölüyordum.
I almost fell.,Neredeyse düşüyordum.
I already ate.,Ben zaten yedim.
I already ate.,Ben zaten yemek yedim.
I always lose.,Ben hep kaybederim.
I always walk.,Ben her zaman yürürüm.
I am American.,Ben Amerikalıyım.
I am American.,Amerikalıyım.
I am Japanese.,Ben Japonum.
I am a Muslim.,Ben bir müslümanım.
I am a runner.,Ben bir koşucuyum.
I am all ears.,Dikkatle dinliyorum.
I am busy now.,Şimdi meşgulüm.
I am confused.,Kafam karıştı.
I am coughing.,Öksürüyorum.
I am diabetic.,Şeker hastasıyım.
I am divorced.,Ben boşandım.
I am homesick.,Vatanımı özledim.
I am in India.,Hindistan'dayım.
I am in Paris.,Paris'teyim.
I am like him.,Ona benzerim.
I am like him.,Onun gibiyim.
I am like you.,Ben senin gibiyim.
I am new here.,Ben burada yeniyim.
I am not deaf.,Sağır değilim.
I am sneezing.,Hapşırıyorum.
I am so sorry.,Çok üzgünüm.
I am studying.,Çalışıyorum.
I am to blame.,Ben suçlanacağım.
I am to blame.,Suçlusu benim.
I am to blame.,Benim suçum.
I am very sad.,Çok üzgünüm.
I am who I am.,Ben neysem oyum.
I approved it.,Onu onayladım.
I ate a donut.,Bir tatlı çörek yedim.
I ate quickly.,Ben çabucak yedim.
I backed away.,Geri çekildim.
I backed away.,Ben geri çekildim.
I baked a pie.,Bir pasta pişirdim.
I baked a pie.,Bir turta pişirdim.
I baked a pie.,Turta pişirdim.
I baked bread.,Ekmek pişirdim.
I became calm.,Sakinleştim.
I became calm.,Ben sakin oldum.
I became rich.,Zengin oldum.
I believe Tom.,Tom'a inanıyorum.
I believe you.,Sana inanıyorum.
I believed it.,Ona inandım.
I believed it.,Buna inandım.
I belong here.,Ben buraya aitim.
I blacked out.,Gözüm karardı.
I borrowed it.,Onu ödünç aldım.
I bribed them.,Onlara rüşvet verdim.
I burned them.,Onları yaktım.
I called home.,Evi aradım.
I called them.,Onları aradım.
I came by bus.,Otobüsle geldim.
I came by car.,Arabayla geldim.
I can be fair.,Adil olabilirim.
I can be good.,İyi olabilirim.
I can be nice.,Ben kibar olabilirim.
I can buy one.,Bir tane alabilirim.
I can buy two.,İki tane alabilirim.
I can do both.,Her ikisini de yapabilirim.
I can do more.,Biraz daha yapabilirim.
I can do that.,Onu yapabilirim.
I can do this.,Ben bunu yapabilirim.
I can explain.,Açıklayabilirim.
I can feel it.,Bunu hissedebiliyorum.
I can hear it.,Bunu duyabiliyorum.
I can make it.,Bunu yapabilirim.
I can read it.,Bunu okuyabilirim.
I can see Tom.,Tom'u anlayabiliyorum.
I can see you.,Seni görebiliyorum.
I can survive.,Hayatta kalabilirim.
I can take it.,Bunu alabilirim.
I can't dance.,Dans edemem.
I can't do it.,Onu yapamam.
I can't drive.,Ben araba kullanamam.
I can't go on.,Ben devam edemem.
I can't leave.,Terk edemiyorum.
I can't paint.,Boyayamam.
I can't paint.,Ben resim yapamam.
I can't relax.,Rahatlayamıyorum.
I can't skate.,Ben patenle kayamam.
I can't sleep.,Uyuyamıyorum.
I can't smoke.,Sigara içemem.
I can't stand.,Ben dayanamıyorum.
I can't watch.,İzleyemiyorum.
I canceled it.,Onu iptal ettim.
I caused this.,Buna ben sebep oldum.
I contributed.,Ben katkıda bulundum.
I cough a lot.,Ben çok öksürdüm.
I cough a lot.,Ben çok öksürürüm.
I could do it.,Onu yapabilirdim.
I couldn't go.,Gidemedim.
I cried a lot.,Ben çok ağladım.
I cried again.,Yine ağladım.
I cried today.,Bugün ağladım.
I cut classes.,Ben okula gitmedim.
I cut classes.,Ben okulu astım.
I denied that.,Onu inkar ettim.
I deserved it.,Bunu hak ettim.
I designed it.,Onu ben tasarladım.
I despise Tom.,Tom'u hor görüyorum.
I despise Tom.,Tom'dan nefret ediyorum.
I despise you.,Seni küçümsüyorum.
I did do that.,Bunu ben yaptım.
I did it once.,Onu bir kez yaptım.
I did my best.,Elimden geleni yaptım.
I did my duty.,Ben görevimi yaptım.
I did my part.,Bana düşeni yaptım.
I did my work.,Ben işimi yaptım.
I did nothing.,Hiçbir şey yapmadım.
I did see him.,Onu gördüm.
I didn't call.,Ben aramadım.
I didn't care.,Umursamadım.
I didn't fall.,Ben düşmedim.
I didn't know.,Bilmiyordum.
I didn't look.,Bakmadım.
