input_text,target_text
It's unacceptable.,Bu kabul edilemez.
It's unauthorized.,O izinsiz.
It's unbelievable.,Bu inanılmaz bir şey.
It's up one floor.,O bir kat yukarıda.
It's very healthy.,Bu çok sağlıklı.
It's very helpful.,Bu çok faydalı.
It's very obvious.,Bu çok açık.
It's very onerous.,O çok zahmetli.
It's very popular.,Bu çok popüler.
It's very private.,Bu çok özel.
It's very serious.,Bu çok ciddi.
It's very serious.,Bu gerçekten ciddi.
It's very similar.,Bu çok benzer.
It's very special.,Bu çok özel.
It's very strange.,Bu çok garip.
It's warm in here.,Burası sıcak.
It's what Tom had.,Bu Tom'un aldığı.
It's worth a shot.,O denemeye değer.
It's written here.,O burada yazıldı.
It's wrong to lie.,Yalan söylemek yanlıştır.
Just be sensitive.,Sadece duyarlı ol.
Just come up here.,Sadece buraya gel.
Just deal with it.,Kabullen gitsin.
Just deal with it.,Sadece kabul et.
Just do your best.,Sadece elinden geleni yap.
Just don't scream.,Sadece bağırma.
Just give it time.,Sadece buna zaman verin.
Just go back home.,Sadece eve dön.
Just keep digging.,Sadece kazmaya devam et.
Just keep driving.,Sadece sürmeye devam et.
Just keep smiling.,Sadece gülümsemeye devam et.
Just keep talking.,Sadece konuşmaya devam et.
Just keep walking.,Sadece yürümeye devam.
Just keep working.,Sadece çalışmaya devam.
Just listen to me.,Sadece beni dinle.
Just look outside.,Sadece dışarı bak.
Just please do it.,Sadece lütfen bunu yap.
Just put it there.,Onu hemen şuraya koy.
Just stay focused.,Sadece odaklı kal.
Just take it easy.,Sadece sakin ol.
Just take me home.,Sadece beni eve götür.
Just take my hand.,Sadece elimi tut.
Just tell them no.,Onlara sadece hayır de.
Just try to relax.,Sadece dinlenmeye çalış.
Just wait and see.,Sadece bekle ve gör.
Keep Tom guessing.,Tom'un tahmin etmesini devam ettir.
Keep an eye on it.,Ona dikkat et.
Keep an eye on it.,Ona gözkulak ol.
Keep an eye on it.,Buna göz kulak ol.
Keep an open mind.,Ön yargılı olma.
Keep away from me.,Benden uzak durun.
Keep following me.,Beni izlemeye devam et.
Keep in the shade.,Gölgede durun.
"Keep it down, Tom.","Sessiz ol, Tom."
Keep out of sight.,Gözden uzak dur.
Keep this in mind.,Bunu aklınızda tutun.
Keep to the right.,Sağ tarafta kalın.
Keep to the right.,Sağdan gidiniz.
Keep to your left.,Soldan gidin.
Keep watch on him.,Onu izlemeye devam et.
Keep your chin up.,Başını dik tut.
Keep your coat on.,Ceketini çıkarma.
Keep your hair on!,Takma kafana!
Keep your hair on!,Biraz sabırlı ol!
Keep your head up.,Başını dik tut.
Kids like to play.,Çocuklar oyun oynamaktan hoşlanırlar.
Kids want to play.,Çocuklar oynamak istiyor.
Kids will be kids.,Çocuklar çocuk olacaklar.
"Knock it off, Tom.","Kes şunu artık, Tom."
Knock on the door.,Kapıyı çal.
Last week was hot.,Geçen hafta sıcaktı.
Latin is not hard.,Latince zor değil.
Lead bends easily.,Kurşun kolayca bükülür.
Leave Tom with me.,Tom'u benimle bırak.
Leave immediately!,Derhal terk edin!
Leave it up to me.,Onu bana bırak.
Lend me your ears!,Beni dinle!
Let Tom stay here.,Tom'un burada kalmasına izin ver.
Let Tom stay home.,Tom evde kalsın.
Let Tom walk away.,Tom'un gitmesine izin ver.
Let go of my arms.,Kollarımı bırak.
Let go of my hair.,Saçımı bırak.
Let go of my hand.,Elimi bırak.
Let me carry that.,Onu taşıyayım.
Let me handle Tom.,Tom'u eğitmeme izin ver.
Let me have a try.,Bir kere deneyeyim.
"Let me in, please.",Lütfen içeri girmeme izin verin.
Let me inspect it.,Bunu denetlemem izin ver.
Let me pay for it.,Bunun için ödeyeyim.
Let me see a menu.,Bir menü göreyim.
Let me take a nap.,Kestireyim.
Let me take a nap.,Şekerleme yapayım.
Let me take those.,Onları alayım.
Let me talk first.,Önce konuşayım.
Let no one escape.,Kimse kaçmasın.
Let the fun begin!,Eğlence başlasın.
Let them all come.,Hepsi gelsin.
Let them help you.,Sana yardım etmelerine izin ver.
Let us do our job.,İşimizi yapmamıza izin verin.
Let us do our job.,Bırak da işimizi yapalım.
"Let us go, please.",Gidelim lütfen.
"Let us in, please.","Bizi içeriye girmemize izin ver, lütfen."
Let's all do that.,Hepimiz bunu yapalım.
Let's arm wrestle.,Bilek güreşi yapalım.
Let's be creative.,Yaratıcı olalım.
Let's be tolerant.,Hoşgörülü olalım.
Let's begin again.,Tekrar başlayalım.
"Let's begin, then.","Öyleyse, başlayalım."
Let's change that.,Onu değiştirelim.
Let's change this.,Bunu değiştirelim.
Let's concentrate.,Konsantre olalım.
Let's do business.,İş yapalım.
Let's do it again.,Onu tekrar yapalım.
Let's do our best.,Elimizden geleni yapalım.
Let's do that now.,Bunu şimdi yapalım.
"Let's do that, OK?","Bunu yapalım, tamam mı?"
Let's do the deal.,Anlaşma yapalım.
Let's do the math.,Hesabını kitabını yapalım.
Let's do the work.,İşi yapalım.
Let's do this now.,Bunu şimdi yapalım.
Let's double back.,Aynı yoldan geri dönelim.
Let's draw straws.,Haydi saman çizelim.
Let's drink to us.,Bize içelim.
Let's finish this.,Bunu bitirelim.
Let's flip a coin.,Haydi yazı tura atalım.
Let's forget that.,Onu unutalım.
Let's get a drink.,Bir içki alalım.
Let's get married.,Evlenelim.
Let's get serious.,Ciddi olalım.
Let's get started.,Başlayalım.
Let's get to work.,İşe başlayalım.
Let's go by train.,Trenle gidelim.
Let's go downtown.,Şehir merkezine gidelim.
Let's go find Tom.,Tom'u bulmaya gidelim.
Let's go find out.,Öğrenmeye gidelim.
Let's go get them.,Hadi onları almaya gidelim.
Let's go in there.,Buraya giriniz.
Let's go meet Tom.,Tom'u karşılamaya gidelim.
Let's go shopping.,Alışverişe gidelim.
Let's go sledding.,Kızakla kaymaya gidelim.
Let's go swimming.,Hadi yüzmeye gidelim.
Let's go tell Tom.,Tom'a söylemeye gidelim.
Let's go this way.,Bu yoldan gidelim.
Let's go to Tom's.,Tom'a gidelim.
Let's go to lunch.,Öğle yemeğine gidelim.
Let's go to sleep.,Uyumaya gidelim.
Let's go together.,Birlikte gidelim.
Let's go upstairs.,Hadi üst kata çıkalım.
Let's have a beer.,Bir bira içelim.
Let's have a chat.,Sohbet edelim.
Let's have a look.,Bir göz atalım.
Let's have dinner.,Akşam yemeği yiyelim.
Let's hit the hay.,Uyumaya gidelim.
Let's hurry it up.,Acele edelim.
"Let's hustle, Tom.","İtelim, Tom."
Let's ignore that.,Bunu görmezden gelelim.
Let's investigate.,Araştıralım.
Let's just listen.,Sadece dinleyelim.
Let's just say no.,Sadece hayır diyelim.
Let's just try it.,Sadece bunu deneyelim.
Let's keep moving.,Taşınmaya devam edelim.
Let's leave early.,Erken ayrılalım.
Let's make a cake.,Pasta yapalım.
Let's make a deal.,Bir anlaşma yapalım.
Let's make a pact.,Bir anlaşma yapalım.
Let's not do that.,Onu yapmayalım.
Let's not do this.,Hadi bunu yapmayalım.
Let's not eat now.,Şimdi yemek yemeyelim.
Let's not go home.,Eve gitmeyelim.
Let's not hide it.,Bunu gizlemeyelim.
Let's not push it.,Onu itmeyelim.
Let's not quibble.,Kaçamaklı konuşmayalım.
Let's not rush it.,Hadi ona acele etmeyelim.
Let's peek inside.,Dikizleyelim.
Let's pick Tom up.,Tom'u alalım.
Let's play a game.,Bir oyun oynayalım.
Let's play soccer.,Futbol oynayalım.
Let's play tennis.,Tenis oynayalım.
Let's remain calm.,Kendimize hakim olalım.
Let's settle down.,Yerleşelim.
Let's shake hands.,Tokalaşalım.
Let's shake on it.,Anlaşalım.
Let's share a cab.,Bir taksiyi paylaşalım.
Let's sing a song.,Bir şarkı söyleyelim.
Let's start again.,Tekrar başlayalım.
Let's step inside.,İçeriye girelim.
Let's take a look.,Bir göz atalım.
Let's take a rest.,Dinlenelim.
Let's take a taxi.,Bir taksiye binelim.
Let's take a taxi.,Taksiye binelim.
Let's take a trip.,Bir gezi yapalım.
Let's take a vote.,Oylama yapalım.
Let's take a walk.,Bir yürüyüş yapalım.
Let's talk to Tom.,Tom ile konuşalım.
Let's talk turkey.,Dobra dobra konuşalım.
Let's toss a coin.,Yazı tura atalım.
Let's try to read.,Okumaya çalışalım.
Let's wake Tom up.,Tom'u uyandıralım.
Life can be rough.,Hayat kaba olabilir.
Life is a mystery.,Hayat bir sırdır.
Life is beautiful.,Hayat güzeldir.
Life is difficult.,Hayat çetindir.
Life is enjoyable.,Yaşam tatlıdır.
Life is expensive.,Hayat pahalı.
Life is good here.,Hayat burada iyidir.
Life is like that.,Hayat böyledir.
Life is so unfair.,Yaşam çok adaletsizdir.
Life is too short.,Hayat çok kısa.
Life is too short.,Yaşam fazla kısadır.
Life is very hard.,Hayat çok zordur.
Life is wonderful.,Hayat harika.
Light the candles.,Mumları yakın.
Lions are animals.,Aslanlar hayvandırlar.
"Listen to me, Tom.","Beni dinle, Tom."
Live and let live.,Yaşa ve yaşat.
Living isn't easy.,Yaşamak kolay değildir.
"Long time, no see.",Uzun süre görüşmedik.
Look at that bird.,O kuşa bak.
Look at the clock.,Saate bak.
Look at the gauge.,Ölçme aletine bak.
Look at the girls.,Kızlara bak.
Look at the meter.,Metreye bak.
Look at the price.,Fiyata bak.
Look at the stars.,Yıldızlara bak.
Look at the stars.,Yıldızlara bakın.
Look at the stars.,Yıldızlara bakınız.
Look at this mess.,Bu dağınıklığa bak.
Look for yourself.,Kendine bak.
Look into my eyes.,Gözlerime bak.
Look into the box.,Kutunun içine bakın.
Look into the box.,Kutuya bak.
Look out for bees.,Arılara dikkat edin.
Look to your left.,Soluna bak.
Look what I found.,Bak ne buldum.
Look what I found.,Bulduğum şeye bak.
Look what you did.,Ne yaptığına bak.
Look who beat you.,Seni kimin yendiğine bak.
"Look, I know that.","Bak, onu biliyorum."
"Look, I need this.","Bak, buna ihtiyacım var."
"Look, I'm serious.","Bak, ciddiyim."
Love conquers all.,Aşk her şeyi fetheder.
Love is transient.,Aşk geçicidir.
Love will prevail.,Aşk galip gelecektir.
Love will survive.,Aşk hayatta kalacak.
"Lucky, aren't you?","Şanslısın, değil mi?"
"Lucky, aren't you?","Şanslısınız, değil mi?"
Lunch is included.,Öğle yemeği dahil.
Make a prediction.,Bir tahmin yap.
Make something up.,Bir şey uydur.
Make up your mind.,Kararını ver.
Make up your mind.,Karar ver.
Mary has big eyes.,Mary'nin büyük gözleri var.
Mary is a midwife.,Mary bir ebe.
Mary is a psychic.,Mary bir medyum.
Mary is beautiful.,Mary güzel.
Mary is my mother.,Mary benim annem.
Mary is so pretty.,Mary çok güzel.
Mary is very cute.,Mary çok sevimli.
Mary is vivacious.,Mary neşeli.
Mary was a tomboy.,Mary erkek gibi kızdı.
Mary was gorgeous.,Mary muhteşemdi.
May God bless you.,Tanrı sizi korusun.
May I add a point?,Bir konu ilave edebilir miyim?
May I come aboard?,Gemiye binebilir miyim?
May I do that now?,Onu şimdi yapabilir miyim?
May I go home now?,Şimdi eve gidebilir miyim?
May I go with him?,Onunla gidebilir miyim?
May I go with you?,Ben sizinle birlikte gidebilir miyim?
May I help myself?,Başlayabilir miyim?
May I leave early?,Erken ayrılabilir miyim?
May I put it here?,Onu buraya koyabilir miyim?
May I see you now?,Seni şimdi görebilir miyim?
May I see your ID?,Kimliğinizi görebilir miyim?
May I take a bath?,Ben bir banyo yapabilir miyim?
May I take a rest?,Ben dinlenebilir miyim?
May I talk to Tom?,Tom'la konuşabilir miyim?
May I talk to you?,Sizinle konuşabilir miyim?
May I touch these?,Bunlara dokunabilir miyim?
May I try this on?,Bunu deneyebilir miyim?
Maybe I should go.,Belki gitmem gerekiyor.
Maybe I was wrong.,Belki hatalıydım.
Maybe Tom is busy.,Belki Tom meşgul.
Maybe Tom is dead.,Belki de Tom öldü.
Maybe it was fate.,Belki o kaderdi.
Maybe it's a fake.,Belki o bir taklit.
Maybe it's a trap.,Belki o bir tuzak.
Maybe we can help.,Belki yardım edebiliriz.
Maybe we can talk.,Belki konuşabiliriz.
Meat is expensive.,Et pahalı.
Men were men then.,O zaman erkekler erkekti.
Message me online.,Bana çevrim içi mesaj yaz.
Might makes right.,Güçlü olan haklıdır.
Mind your manners.,Kendine gel.
Mom set the table.,Annem masayı hazırladı.
Monday's not good.,Pazartesi iyi değil.
More was expected.,Daha fazlası bekleniyordu.
Most people agree.,Çoğu kişi aynı fikirde.
Move away from me.,Benden uzak dur.
Move to the right.,Sağa hareket et.
My arms are tired.,Kollarım yorgun.
My arms felt weak.,Kollarım güçsüz hissetti.
My arms went numb.,Kollarım uyuştu.
My bag was stolen.,Çantam çalındı.
My bag was stolen.,Benim çantam çalındı.
My bike is broken.,Benim bisikletim bozuk.
My boss is a jerk.,Patronum bir pislik.
My brother is out.,Erkek kardeşim dışarı çıktı.
My car broke down.,Arabam bozuldu.
My car was stolen.,Arabam çalındı.
My car's out back.,Benim arabam dışarıda geride.
My cat is missing.,Benim kedim kayıp.
My cat loves milk.,Kedim süt sever.
My cat loves toys.,Benim kedim oyuncakları sever.
My dad is special.,Babam özeldir.
My dad's not here.,Babam burada değil.
My dogs are white.,Benim köpeklerim beyazdır.
My ear is ringing.,Kulaklarım çınlıyor.
My eyes are itchy.,Gözlerim kaşınıyor.
My eyes are tired.,Gözlerim yorgun.
My face was dirty.,Yüzüm kirliydi.
My father is busy.,Babam meşgul.
My father is dead.,Babam öldü.
My father is here.,Babam burada.
My father is home.,Babam evde.
My father is rich.,Babam zengindir.
My father is tall.,Babam uzun boylu.
My feet feel good.,Ayaklarım iyi hissediyor.
My glass is dirty.,Bardağım kirlidir.
My glass is empty.,Benim bardağım boş.
My hair got kinky.,Saçlarım çok karışık oldu.
My hair is a mess.,Saçım dağınık.
My hair is greasy.,Saçım yağlı.
My hands are cold.,Ellerim üşüyor.
My hands are full.,Yapacak çok işim var. Başka bir iş yapamam.
My hands are tied.,Ellerim bağlı.
My health is good.,Sağlığım iyidir.
My hearing is bad.,Benim işitmem kötü.
My heart is yours.,Kalbim senindir.
My heart is yours.,Kalbim sizindir.
My heart's aching.,Kalbim sızlıyor.
My hobby is music.,Benim hobim müzik.
My horse is white.,Atım beyazdır.
My horse ran away.,Benim atım kaçtı.
My house is dirty.,Evim pis.
My house is empty.,Evim boş.
My house is small.,Evim küçüktür.
My idea is better.,Benim fikrim daha iyi.
My kids are great.,Çocuklarım harika.
My kids love dogs.,Çocuklarım köpekleri sever.
My knife is sharp.,Bıçağım keskin.
My knife is sharp.,Bıçağım keskindir.
My laptop crashed.,Dizüstüm çöktü.
My leg was broken.,Bacağım kırıldı.
My legs are tired.,Benim bacaklarım yorgun.
My life is boring.,Hayatım sıkıcı.
My life is ruined.,Hayatım mahvoldu.
My mind was blank.,Zihnim boştu.
My mom is worried.,Annem endişelidir.
My mother is sick.,Annem hasta.
My name isn't Tom.,Adım Tom değil.
My office is tiny.,Ofisim küçücük.
My palms are damp.,Benim avuç içlerim nemli.
My plan is better.,Benim planım daha iyi.
My plan is simple.,Benim planım basit.
My room is a mess.,Odam dağınık.
My room is a mess.,Odam darmadağın.
My shirt is dirty.,Benim gömleğim kirli.
My shoes are gone.,Benim ayakkabılar gitti.
My shoulder hurts.,Omuzum ağrıyor.
My shoulders hurt.,Omuzlarım ağrıyor.
My son left today.,Oğlum bugün gitti.
My stomach's full.,Midem dolu.
My stomach's full.,Karnım tok.
My tailor is rich.,Terzim zengindir.
My uncle is angry.,Amcam kızgın.
My wife was there.,Karım oradaydı.
Neither was right.,Hiçbiri doğru değildi.
Never assume that.,Onu asla üstlenme.
Never assume that.,Sakın öyle zannetme.
Never forget that.,Onu asla unutmayın.
Never tell anyone.,Asla kimseye söylemeyin.
No cash was taken.,Hiç nakit alınmadı.
No minors allowed.,Yetişkin olmayanlar giremez.
"No music, no life.",Müzik yoksa hayat da yoktur.
No one can escape.,Kimse kaçamaz.
No one can get in.,Kimse içeri giremez.
No one can resist.,Kimse dayanamaz.
No one complained.,Hiç kimse şikayet etmedi.
No one could work.,Hiç kimse çalışamazdı.
No one doubts Tom.,Hiç kimse Tom'dan şüphe etmiyor.
No one else spoke.,Başka kimse konuşmadı.
No one has failed.,Kimse başarısız olmadı.
No one is missing.,Hiç kimse kayıp değil.
No one is perfect.,Hiç kimse mükemmel değildir.
No one is perfect.,Kimse mükemmel değildir.
No one is talking.,Kimse konuşmuyor.
No one knows that.,Onu hiç kimse bilmiyor.
No one lives here.,Burada kimse yaşamıyor.
No one misses you.,Kimse seni özlemiyor.
No one trusts Tom.,Kimse Tom'a güvenmiyor.
No one trusts you.,Kimse sana güvenmiyor.
No one understood.,Kimse anlamadı.
No one wants that.,Kimse onu istemiyor.
No one was killed.,Kimse öldürülmedi.
No one's confused.,Hiç kimse şaşkın değil.
No one's gambling.,Hiç kimse kumar oynamıyor.
No one's in sight.,Hiç kimse görünürde değil.
No one's in there.,Hiç kimse orada değil.
No one's prepared.,Hiç kimse hazır değil.
No one's seen Tom.,Tom'u hiç kimse görmedi.
No one's to blame.,Kimsenin suçu yok.
No one's watching.,Kimse izlemiyor.
No problem at all!,Hiç sorun değil!
"No, I didn't help.","Hayır, ben yardım etmedim."
Nobody called Tom.,Hiç kimse Tom'u aramadı.
Nobody complained.,Hiç kimse şikayet etmedi.
Nobody got killed.,Kimse öldürülmedi.
Nobody is perfect.,Hiç kimse mükemmel değil.
Nobody is perfect.,Kimse mükemmel değil.
Nobody is perfect.,Kimse kusursuz değil.
Nobody knows this.,Hiç kimse bunu bilmiyor.
Nobody likes rats.,Kimse fare sevmez.
Nobody likes that.,Hiç kimse ondan hoşlanmıyor.
Nobody lives here.,Burada kimse yaşamıyor.
Nobody noticed me.,Kimse beni fark etmedi.
Nobody noticed us.,Hiç kimse bizi fark etmedi.
Nobody touched me.,Hiç kimse bana dokunmadı.
Nobody visits Tom.,Hiç kimse Tom'u ziyaret etmiyor.
Nobody volunteers.,Hiç kimse gönüllü olmuyor.
Nobody wants that.,Kimse onu istemiyor.
Nobody was around.,Etrafta kimse yoktu.
Nobody was killed.,Hiç kimse öldürülmedi.
Nobody went there.,Kimse oraya gitmedi.
Nobody's laughing.,Kimse gülmüyor.
Nobody's seen Tom.,Kimse Tom'u görmedi.
None of us saw it.,Hiçbirimiz onu görmedik.
Nothing had moved.,Hiçbir şey kımıldamadı.
Nothing scares me.,Hiçbir şey beni korkutmuyor.
Nothing was found.,Hiçbir şey bulunmadı.
Nothing was funny.,Hiçbir şey komik değildi.
Nothing was taken.,Hiçbir şey alınmadı.
Nothing was wrong.,Hiçbir şey yanlış değildi.
Nothing will help.,Hiçbir şeyin faydası olmayacak.
Nothing will help.,Hiçbir şey fayda etmeyecek.
Nothing'll happen.,Hiçbir şey olmayacak.
Nothing's changed.,Hiçbir şey değişmedi.
Nothing's missing.,Hiçbir şey eksik değil.
Nothing's working.,Hiçbir şey çalışmıyor.
Now I feel guilty.,Şimdi suçlu hissediyorum.
Now I know better.,Şimdi daha iyi biliyorum.
Now I realize why.,Artık nedenini fark ediyorum.
Now I'm depressed.,Şimdi moralim bozuk.
Now I'm intrigued.,Şimdi ilgimi çekti.
Now be reasonable.,Şimdi makul ol.
Now do be careful.,Şimdi dikkatli ol.
Now it's our turn.,Şimdi sıra bizde.
Now it's personal.,Şimdi bu kişisel.
Now it's too late.,Şimdi çok geç.
Now it's up to me.,Şimdi bana kalmış.
Now just stay put.,Şimdi sadece kıpırdamadan dur.
Now let's move on.,Şimdi devam edelim.
Now pay attention.,Şimdi dikkat et.
Now start singing.,Şimdi şarkı söylemeye başla.
Now wait a minute.,Şimdi bir dakika bekle.
Now we're talking.,Şimdi konuşuyoruz.
Now what do we do?,Şimdi ne iş yapıyoruz?
"Now, that's funny.",İşte buna komik denir.
"OK, I'll order it.","Tamam, onu şipariş edeceğim."
"OK, I'm persuaded.","Tamam, ben ikna oldum."
"OK, let's do that.","Tamam, bunu yapalım."
"OK, let's do this.","Tamam, bunu yapalım."
"OK, that's enough.","Tamam, bu yeterli."
"OK, where were we?","Tamam, biz nerede kalmıştık?"
Obey your parents.,Ebeveynlerinize itaat edin.
October was worse.,Ekim ayı daha kötüydü.
Of course he lied.,Tabii ki yalan söyledi.
On Sundays I rest.,Pazar günleri dinlenirim.
Once isn't enough.,Bir kez yeterli değil.
"Once more, please.",Bir kez daha lütfen.
Opposites attract.,Zıtlıklar çeker.
Our guide was Tom.,Rehberimiz Tom'du.
Our lives changed.,Hayatlarımız değişti.
Our money is gone.,Bizim para bitti.
Our money ran out.,Bizim para bitti.
Our schools stink.,Okullarımız kokuyor.
Our team is ready.,Takımımız hazır.
Our train is late.,Trenimiz geçikti.
Our train is late.,Trenimiz geç kaldı.
Overlap can occur.,Çakışma olabilir.
Pay what you want.,İstediğini öde.
Peaches are sweet.,Şeftaliler tatlı.
People are stupid.,İnsanlar aptal.
People blamed Tom.,İnsanlar Tom'u suçladı.
People want stuff.,İnsanlar eşya ister.
People went crazy.,İnsanlar delirdi.
People were angry.,İnsanlar kızgın.
Permit me to stay.,Kalmama izin ver.
Pick up the knife.,Bıçağı al.
Pick up the phone.,Telefonu al.
Pick your battles.,Savaşlarını seç.
Pink is for girls.,Pembe kızlar içindir.
Pitch a fast ball.,Hızlı bir top at.
Please back me up!,Lütfen beni destekleyin!
Please be careful.,Lütfen dikkatli olun.
Please be on time.,Lütfen zamanında gelin.
Please be patient.,Lütfen sabırlı olun.
Please be serious.,Lütfen ciddi ol.
Please believe me.,İnan bana lütfen.
Please come again.,Lütfen yine gel.
Please come on in.,Lütfen içeri gel.
Please contact us.,Lütfen bizimle temas kur.
Please correct it.,Lütfen onu düzeltin.
Please do it over.,Lütfen onu tekrar yap.
Please don't jump.,Lütfen atlama.
Please don't move.,Lütfen hareket etme.
Please don't quit.,Lütfen bırakma.
Please don't stop.,Lütfen durma.
Please don't talk.,Lütfen konuşma.
Please explain it.,Lütfen bunu açıklayın.
Please fix my toy.,Lütfen oyuncağımı tamir edin.
Please forgive me.,Lütfen beni affet.
Please forgive us.,Lütfen bizi affet.
Please inform Tom.,Lütfen Tom'a bilgi ver.
Please just leave.,Lütfen git.
Please keep going.,Lütfen devam et.
Please keep quiet.,Lütfen sessiz durun.
Please let me out.,Lütfen dışarı çıkayım.
Please let me pay.,Lütfen ödememe izin verin.
Please listen now.,Şimdi lütfen dinleyin.
Please look again.,Lütfen tekrar bak.
Please look at me.,Lütfen bana bak.
Please move along.,Lütfen ilerleyin.
Please reconsider.,Lütfen yeniden düşünün.
Please replace it.,Lütfen onu değiştirin.
Please sign these.,Lütfen bunları imzala.
Please stay quiet.,Lütfen sessiz kal.
Please step aside.,Lütfen kenara çekilin.
Please stop lying.,Lütfen yalan söylemeyi kes.
Please stop there.,Orada dur lütfen.
Please study here.,Lütfen burada çalışın.
Please talk to me.,"Lütfen, konuş benimle."
Please turn it on.,Lütfen onu açın.
Please turn right.,Lütfen sağa dönün.
Please wait a bit.,Lütfen biraz bekleyin.
Please wrap it up.,Lütfen onu paketleyin.
Poets write poems.,Şairler şiirler yazar.
"Pray with me, Tom.","Benimle dua et, Tom."
Pretend you're me.,Benmişsin gibi yap.
Prices are rising.,Fiyatlar yükseliyor.
Prices may change.,Fiyatlar değişebilir.
Prices will go up.,Fiyatlar yükselecek.
Production is low.,Üretim düşük.
Progress was slow.,İlerleme yavaştı.
Protect your eyes.,Gözlerinizi koruyun.
Put down that gun.,O silahı yere koy.
Put down that pen.,O kalemi yere koy.
Put down your gun.,Silahını yere koy.
Put it in the bag.,Onu çantaya koy.
Put it on my desk.,Onu masama koy.
Put it over there.,Onu oraya koy.
Put on some music.,Biraz müzik açın.
Put on your apron.,Önlüğünü giy.
Put on your shirt.,Gömleğini giy.
Put on your shoes.,Ayakkabılarınızı giyin.
Put on your socks.,Çorabını giy.
Put out that fire.,O ateşi söndür.
Put out the light.,Işığı söndür.
Put that box down.,O kutuyu yere koy.
Put that box here.,O kutuyu buraya koy.
Put that fire out.,O ateşi söndür.
Put that gun away.,Silahı bir kenara koy.
Put that gun down.,O silahı yere koy.
Put that one back.,Onu yerine koy.
Put the kettle on.,Çaydanlığı açın.
Put the seat back.,Koltuğu yerine koy.
Put this shawl on.,Bu atkıyı takın.
Put up your dukes.,Yumruklarını havaya kaldır.
Put your boots on.,Botlarını giy.
Put your gun down.,Silahını indir.
Put your hands up!,Ellerini kaldır!
Put your hands up.,Ellerinizi kaldırın.
Put your masks on.,Maskelerinizi takın.
Put your pants on.,Pantolonunu giy.
Put your shirt on.,Gömleğini giy.
Put your socks on.,Çoraplarını giy.
Quit bothering me.,Beni rahatsız etmeyi bırak.
Quit wasting time.,Boşa zaman harcamaktan vazgeç.
"Quit worrying, OK?","Endişe etmekten vazgeç, tamam mı?"
Quit your whining.,Sızlanmaktan vazgeçin.
Read it once more.,Onu bir kez daha okuyun.
Read this tonight.,Bunu bu gece oku.
Read to your kids.,Çocuklarına oku.
Refresh my memory.,Hafızamı tazeleyin.
Relax for a while.,Bir süre dinlen.
Rest is important.,Dinlenme önemlidir.
Roads are blocked.,Yollar tıkalı.
Roses have thorns.,Güllerin dikenleri var.
Roses smell sweet.,Güller güzel kokar.
Rugs absorb sound.,Kilimler sesi absorbe eder.
Save it for later.,Onu daha sonrası için sakla.
Say it in English.,Lütfen onu İngilizce olarak söyle.
Say it in English.,Onu İngilizce söyle.
Say it isn't true.,Bunun doğru olmadığını söyle.
Say it's not true.,Doğru olmadığını söyle.
Say what you want.,İstediğini söyle.
Screw it in tight.,Sıkıca vidalayın.
Search every room.,Her odayı arayın.
See you all later.,Sonra görüşürüz.
See you at school.,Okulda görüşürüz.
See you in Boston.,Boston'da görüşürüz.
"See you later, OK?","Sonra görüşürüz, tamam mı?"
See you next week!,Gelecek hafta görüşürüz!
See you next week.,Gelecek hafta görüşürüz.
See you next year.,Gelecek yıl görüşürüz.
See you on Monday.,Pazartesi görüşürüz.
Send it to me now.,Şimdi onu bana gönder.
Send us a message.,Bize bir mesaj gönder.
Set it down there.,Onu oraya bırakın.
Shall we sit down?,Oturalım mı?
Shall we sit here?,Burada oturalım mı?
Shame on you both.,İkinize de yazıklar olsun.
Shame on you guys.,Siz arkadaşlar utanın.
"Shame on you, Tom.","Ayıp sana, Tom."
She always smiles.,"O, hep gülümser."
She appeals to me.,O bana hitap ediyor.
She ate one apple.,Bir elma yedi.
She became famous.,O ünlü oldu.
She began to sing.,O şarkı söylemeye başladı.
She buys us shoes.,O bize ayakkabılar alır.
She can handle it.,"O, onunla başa çıkabilir."
She can jump high.,O yüksek sıçrayabilir.
She can't do that.,O onu yapamaz.
She can't stop it.,O onu durduramaz.
She can't stop me.,"O, beni durduramaz."
She can't stop us.,O bizi durduramaz.
She caught my eye.,"O, gözüme çarptı."
She cooks for him.,O onun için yemek pişiriyor.
She cursed loudly.,O yüksek sesle küfretti.
She decided to go.,O gitmeye karar verdi.
She did come here.,O buraya geldi.
She did it easily.,O onu kolayca yaptı.
She did it slowly.,Onu yavaşça yaptı.
She didn't answer.,O cevap vermedi.
She didn't go far.,O uzağa gitmedi.
She died of shock.,O şok nedeniyle hayatını kaybetti.
She drives me mad.,"O, beni deli ediyor."
She fascinated me.,O beni büyüledi.
She gave it to me.,O onu bana verdi.
She gets up early.,O erken kalkar.
She got him drunk.,Onu sarhoş etti.
She guessed right.,"O, doğru tahmin etti."
She has a bicycle.,Onun bir bisikleti var.
She has a picture.,Onun bir resmi var.
She has blue eyes.,Onun mavi gözleri var.
She has long hair.,O uzun saçlı.
She has many dogs.,Onun bir sürü köpeği var.
She has nice legs.,Onun güzel bacakları var.
She has no figure.,Onun hiçbir figürü yoktur.
She hates carrots.,O havuçlardan nefret ediyor.
She heard him cry.,Onun çığlık attığını duydu.
She hummed a song.,O bir şarkı mırıldandı.
She is a beginner.,O bir acemi.
