input_text,target_text
The students laughed.,Öğrenciler güldüler.
The students like it.,Öğrenciler ondan hoşlanır.
The suit becomes him.,Takım ona olur.
The sun is coming up.,Güneş yükseliyor.
The sun isn't up yet.,Güneş henüz doğmadı.
The sun just came up.,Güneş henüz yükseldi
The system is rigged.,Sistem hileli.
The system is rotten.,Sistem çok kötü.
The taxi has arrived.,Taksi geldi.
The telephone is red.,Telefon kırmızı.
The test is at 4 p.m.,Test öğleden sonra saat 4'tedir.
The text is too long.,Metin çok uzun.
The theater is empty.,Tiyatro boştur.
The tiger was killed.,Kaplan öldürüldü.
The towels are dirty.,Havlular kirli.
The train was packed.,Tren tıka basa doluydu.
The trip was amazing.,Yolculuk inanılmazdı.
The truck drove away.,Kamyon uzaklaştı.
The tumor was benign.,Tümör iyi huylu idi.
The two cars crashed.,İki araba çarpıştı.
The two of them left.,Onlardan ikisi terk etti.
The victory is yours.,Zafer sizindir.
The voting continued.,Oylama devam etti.
The water pipe burst.,Su borusu patladı.
The water's ice cold.,Su buz gibi soğuk.
The weather got cold.,Hava soğudu.
The well has run dry.,Kuyu kurudu.
The wind calmed down.,Rüzgar sakinleşti.
The wind has shifted.,Rüzgar yön değiştirdi.
The wind is shifting.,Rüzgar yön değiştiriyor.
The wind was blowing.,Rüzgar esiyordu.
The wind was howling.,Rüzgar uğulduyordu.
The window is closed.,Pencere kapalı.
The window is filthy.,Pencere kirli.
The windows are open.,Pencereler açıktır.
The woman is reading.,Kadın öğrenim görüyor.
The work is daunting.,İş göz korkutucu.
The wound is healing.,Yara iyileşiyor.
Their cakes are good.,Onların kekleri iyidir.
Their feet are dirty.,Onların ayakları kirli.
Their swords clashed.,Onların kılıçları çatıştı.
Then what did you do?,Ne yaptın o zaman?
Then what did you do?,Sonra ne yaptın?
There are books here.,Burada kitaplar var.
There are challenges.,Zorluklar var.
There are conditions.,Koşullar var.
There are exceptions.,İstisnalar var.
There are many rooms.,Birçok oda var.
There are no options.,Hiçbir seçenek yok.
There are no threats.,Hiçbir tehdit yok.
There are no victims.,Hiç kurban yok.
There is a bird here.,Burada bir kuş var.
There is a gold coin.,Altın bir para var.
There is an antidote.,Bir panzehir var.
There is another way.,Başka bir yol var.
There is little hope.,Biraz umut var.
There is little hope.,Pek az umut var.
There is no antidote.,Panzehir yok.
There is no schedule.,Hiçbir tarife yok.
There is no solution.,Hiçbir çözüm yok.
There is one problem.,Bir sorun var.
There is one vacancy.,Bir boş oda var.
There isn't any hope.,Hiç umut yok.
There isn't any hope.,Ümit yok.
There isn't any soap.,Hiç sabun yok.
There was no warning.,Hiçbir uyarı yoktu.
There was no way out.,Çıkış yolu yoktu.
There were 30 guests.,30 konuk vardı.
There were no knives.,Hiç bıçak yoktu.
There were questions.,Sorular vardı.
There were survivors.,Yaşayanlar vardı.
There were three men.,Üç adam vardı.
There were two cakes.,İki kek vardı.
There were witnesses.,Tanıklar vardı.
There will be a cake.,Pasta olacak.
There will be a cake.,Kek olacak.
There's a car coming.,Gelen bir araba var.
There's a crown here.,Burada bir taç var.
There's a difference.,Bir fark var.
There's a glass here.,Burada bir bardak var.
There's a hotel here.,Burada bir otel var.
There's a new survey.,Yeni bir anket var.
There's an emergency.,Acil bir durum var.
There's great danger.,Büyük tehlike var.
There's little to do.,Yapacak çok az şey var.
There's no beer here.,Burada hiç bira yok.
There's no beer here.,Burada bira yok.
There's no food left.,Hiç yiyecek kalmadı.
There's no food left.,Yiyecek bir şey kalmadı.
There's no giving up.,Vazgeçmek yok.
There's no harm done.,Zararı yok.
There's no harm done.,Bir şey olmadı.
There's no hot water.,Hiç sıcak su yok.
There's no milk left.,Hiç süt kalmadı.
There's no more salt.,Daha fazla tuz yok.
There's no more time.,Daha fazla zaman yok.
There's no one there.,Orada hiç kimse yok.
There's no salt left.,Hiç tuz kalmadı.
There's no wait time.,Bekleme zamanı yok.
There's no wind here.,Burada rüzgar yok.
There's nobody there.,Orada kimse yok.
There's not a chance.,Bir olasılık yok.
There's nothing else.,Başka bir şey yok.
There's nothing here.,Burada hiçbir şey yok.
There's nothing left.,Bir şey kalmadı.
There's someone here.,Burada biri var.
There's the waitress.,Bayan garson var.
These apples are big.,Bu elmalar büyük.
These are all I have.,Sahip olduğum her şey bunlar.
These are all I have.,Tüm sahip olduğum bunlar.
These are my friends.,Bunlar benim arkadaşlarım.
These are my glasses.,Bunlar benim gözlüklerim.
These are my parents.,Bunlar benim ebeveynlerim.
These are my pencils.,Bunlar benim kalemlerim.
These are old photos.,Bunlar eski fotoğraflardır.
These are the basics.,Bunlar temel öğelerdir.
These aren't for you.,Bunlar sizin için değil.
These aren't my keys.,Bunlar benim anahtarım değil.
These books are mine.,Bu kitaplar benim.
These books are ours.,Bu kitaplar bizimdir.
These eggs are fresh.,Bu yumurtalar taze.
These girls are wild.,Bu kızlar vahşi.
These keys are Tom's.,Bu anahtarlar Tom'unki.
These logs are heavy.,Bu günlükler ağır.
These plums are ripe.,Bu erikler olgun.
These shoes are hers.,Bu ayakkabılar onun.
These shoes are mine.,Bu ayakkabılar benim.
They acted surprised.,Onlar sürpriz yaptılar.
They all believed me.,Onların hepsi bana inanıyordu.
They all have drinks.,Onların hepsi içer.
They all looked busy.,Onların hepsi meşgul görünüyordu.
They all respect him.,Onların hepsi ona saygı duyarlar.
They all went to bed.,Hepsi yatmaya gitti.
They always complain.,Onlar her zaman şikâyet ederler.
They always say that.,Onlar her zaman onu söylerler.
They are approaching.,Onlar yaklaşıyor.
They are five in all.,Onlar hepsi beş kişiler.
They are good people.,Onlar iyi insanlar.
They are inseparable.,Birbirlerinden ayrılamazlar.
They are not sisters.,Onlar kız kardeş değiller.
They are now at rest.,Şu anda dinleniyorlar.
They are out of hand.,Onlar yönetilemez.
They are running now.,Onlar şimdi çalıştırıyorlar.
They are running now.,Onlar şimdi koşuyor.
They are running now.,Şimdi koşuyorlar.
They are running now.,Onlar şimdi işletiyorlar.
They are vegetarians.,Onlar etyemezler.
They aren't here yet.,Onlar henüz burada değil.
They aren't my books.,Onlar benim kitaplarım değildir.
They began this year.,Bu yıl başladılar.
They broke the rules.,Onlar kuralları çiğnedi.
They call me captain.,Onlar bana kaptan diyorlar.
They can't afford it.,Onlar bunu göze alamaz.
They cannot be saved.,Onlar kurtarılamaz.
They cannot be saved.,Onlar kaydedilemez.
They cannot stop him.,Onu durduramazlar.
They changed my meds.,Onlar benim ilaçlarımı değiştirdi.
They clinked glasses.,Onlar bardakları tokuşturdular.
They couldn't escape.,Onlar kaçamadı.
They definitely know.,Onlar kesinlikle biliyorlar.
They deserve respect.,Onlar saygıya layıklar.
They didn't ask that.,Onlar onu sormadılar.
They didn't find Tom.,Onlar Tom'u bulmadılar.
They didn't like Tom.,Onlar Tom'dan hoşlanmadılar.
They didn't like you.,Onlar seni sevmedi.
They didn't say that.,Onlar onu söylemediler.
They do it each week.,Onu her hafta yaparlar.
They don't even care.,Onların umurunda bile değil.
They don't have fuel.,Onların yakıtı yok.
They don't have jobs.,Onların işi yok.
They don't know that.,Onlar onu bilmiyorlar.
They don't like cats.,Onlar kedilerden hoşlanmazlar.
They don't seem busy.,Meşgul gibi görünmüyorlar.
They don't trust Tom.,Onlar Tom'a güvenmiyorlar.
They don't trust you.,Onlar sana güvenmez.
They drank smoothies.,Onlar meyveli içecek içtiler.
They exchanged gifts.,Onlar hediyeleri değiştirdiler.
They expected to win.,Onların kazanması bekleniyordu.
They failed the exam.,Sınavda başarısız oldular.
They finished eating.,Yemek yemeyi bitirdiler.
They formed a circle.,Onlar bir daire oluşturdu.
They fought the fire.,Onlar ateşle mücadele etti.
They got off the bus.,Onlar otobüsten indiler.
They grew frustrated.,Onlar hayal kırıklığına uğradılar.
They grow fruit here.,Onlar burada meyve yetiştiriyorlar.
They had a good hunt.,Onların iyi bir avı vardı.
They had an argument.,Onlar tartıştılar.
They had fun with us.,Onlar bizimle birlikte eğlendi.
They handled it well.,Onlar onu iyi idare etti.
They hate each other.,Birbirlerinden nefret ederler.
They hate each other.,Birbirlerinden nefret ediyorlar.
They have black hair.,Onların siyah saçı var.
They have explosives.,Onların patlayıcıları var.
They have lost a lot.,Onlar çok şey kaybetti.
They haven't hurt me.,Bana zarar vermediler.
They haven't won yet.,Onlar henüz kazanmadı.
They headed westward.,Onlar batıya yöneldiler.
They help each other.,Onlar birbirlerine yardımcı olurlar.
They just don't care.,Onların umurunda değil.
They just ignored me.,Sadece beni görmezden geldiler.
They kept on walking.,Onlar yürümeye devam ettiler.
They killed our cows.,Onlar ineklerimizi öldürdü.
They kissed tenderly.,Onlar kibarca öpüştü.
They knew each other.,Onlar birbirini tanıyordu.
They know everything.,Onlar her şeyi biliyorlar.
They know how to win.,Onlar nasıl kazanacağını biliyor.
They know the system.,Onlar sistemi biliyorlar.
They know we're cops.,Onlar bizim polis olduğumuzu biliyor.
They know we're here.,Onlar burada olduğumuzu biliyor.
They know who she is.,Onun kim olduğunu bilirler.
They know who we are.,Onlar kim olduğumuzu bilirler.
They know who we are.,Onlar bizi tanır.
They laughed quietly.,Sessizce güldüler.
They left Tom behind.,Tom'u geride bıraktılar.
They left last night.,Onlar dün gece ayrıldılar.
They left without me.,Onlar ben olmadan gitti.
They lit the candles.,Onlar mumları yaktı.
They live downstairs.,Onlar alt katta yaşıyor.
They live in a house.,Onlar bir evde yaşar.
They look busy today.,Bugün meşgul görünüyorlar.
They look so serious.,Onlar çok ciddi görünüyor.
They look very tired.,Çok yorgun görünüyorlar.
They looked intently.,Dikkatle baktılar.
They looked relieved.,Rahatlamış görünüyorlardı.
They looked terrible.,Onlar berbat görünüyordu.
They lost everything.,Onlar her şeyi kaybetti.
They lost the battle.,Onlar savaşı kaybetti.
They lost the battle.,Savaşı kaybettiler.
They love each other.,Onlar birbirlerini seviyorlar.
They love their kids.,Onlar kendi çocuklarını sever.
They made fun of him.,Onlar onunla dalga geçti.
They made me captain.,Onlar beni yüzbaşı yaptı.
They may not be home.,Onlar evde olmayabilirler.
They must be removed.,Onlar uzaklaştırılmalı.
They must be worried.,Onlar endişeli olmalı.
They need daily care.,Onların günlük bakıma ihtiyacı var.
They need protection.,Onların korunmaya ihtiyacı var.
They need to be told.,Onlara söylenmesi gerekiyor.
They need to be told.,Onlara anlatılması gerekiyor.
They needed a doctor.,Onların bir doktora ihtiyacı vardı.
They never came back.,Onlar asla geri gelmedi.
They never showed up.,Tom hiç ortalarda görünmedi.
They nodded silently.,Onlar sessizce başını salladı.
They opened the door.,Onlar kapıyı açtı.
They overpowered Tom.,Onlar Tom'a boyun eğdirdiler.
They paid separately.,Onlar ayrı ayrı ödediler.
They play basketball.,Onlar basketbol oynar.
They put Tom in jail.,Tom'u hapsettiler.
They rarely go there.,Onlar nadiren oraya gider.
They really are wise.,Onlar gerçekten akıllı.
They resumed walking.,Onlar yürümeye devam ettiler.
They robbed me blind.,Göz göre göre beni soydular.
They said it was bad.,Onlar onun kötü olduğunu söyledi.
They sat in a circle.,Onlar bir daire içinde oturdu.
They say Tom is gone.,Onlar Tom'un gittiğini söylüyor.
They seemed fearless.,Onlar korkusuz görünüyordu.
They seemed grateful.,Onlar minnettar görünüyordu.
They set up a school.,Onlar bir okul kurdular.
They shared feelings.,Onlar duygularını paylaştılar.
They should thank me.,Bana teşekkür etmeliler.
They slept in a barn.,Onlar bir ahırda uyudu.
They started dancing.,Onlar dans etmeye başladılar.
They started kissing.,Onlar öpmeye başladılar.
They started running.,Onlar koşmaya başladılar.
They started talking.,Onlar konuşmaya başladılar.
They stepped outside.,Dışarı çıktılar.
They stopped hugging.,Sarılmaktan vazgeçtiler.
They stopped kissing.,Onlar öpmekten vazgeçtiler.
They stopped running.,Koşmaktan vazgeçtiler.
They stopped singing.,Şarkı söylemekten vazgeçtiler.
They stopped talking.,Onlar konuşmayı kestiler.
They stopped to talk.,Konuşmak için durdular.
They stopped walking.,Yürümekten vazgeçtiler.
They talked politics.,Onlar politika konuştu.
They told us to wait.,Onlar bize beklememizi söylediler.
They told us to wait.,Beklememizi söylediler.
They took a big risk.,Onlar büyük bir risk aldı.
They took the subway.,Onlar metroya bindi.
They trapped the fox.,Onlar tilkiyi tuzağa düşürdüler.
They trapped the fox.,Onlar tilkiyi kapana sıkıştırdılar.
They traveled by car.,Arabayla seyahat ettiler.
They treated me well.,Onlar bana iyi davrandılar.
They tried to escape.,Onlar kaçmaya çalıştı.
They tried to rob me.,Onlar beni soymaya çalıştı.
They understood that.,Onlar onu anladılar.
They walked together.,Onlar birlikte yürüdüler.
They walked upstairs.,Onlar üst kata çıktı.
They want a reaction.,Onlar bir tepki istiyorlar.
They want more money.,Onlar daha fazla para istiyor.
They want more space.,Onlar daha fazla yer istiyor.
They want to go home.,Onlar eve gitmek istiyorlar.
They want to help us.,Onlar bize yardım etmek istiyor.
They want to kill me.,Onlar beni öldürmek istiyor.
They want to kill me.,Beni öldürmek istiyorlar.
They want to see you.,Onlar seni görmek istiyor.
They wanted Tom gone.,Tom'un gitmesini istiyorlardı.
They wanted me there.,Onlar beni orada istediler.
They went to Tottori.,Onlar Tottori'ye gittiler.
They went to the zoo.,Onlar hayvanat bahçesine gittiler.
They were all actors.,Onların hepsi aktördü.
They were all guilty.,Onların hepsi suçluydu.
They were all hungry.,Onların hepsi açtı.
They were all scared.,Onların hepsi korkmuştu.
They were both dirty.,Onların her ikisi de kirliydi.
They were both drunk.,Her ikisi de sarhoştu.
They were both naked.,Onların ikisi de çıplaktı.
They were everywhere.,Onlar her yerdeydiler.
They were found dead.,Onlar ölü bulundular.
They were frightened.,Onlar korkmuştu.
They were frustrated.,Onlar hayal kırıklığına uğramıştı.
They were immigrants.,Onlar göçmendi.
They were interested.,Onlar ilgiliydi.
They were my friends.,Onlar benim arkadaşlarımdı.
They were not amused.,Onlar memnuniyet içinde olmadı.
They were persecuted.,Onlara eziyet edildi.
They were right here.,Onlar tam buradaydı.
They were so playful.,Onlar çok oyuncuydular.
They were so playful.,Onlar çok şakacıydılar.
They were successful.,Onlar başarılıydılar.
They were ungrateful.,Onlar nankördüler.
They were very happy.,Onlar çok mutluydu.
They were victorious.,Onlar galipti.
They were vulnerable.,Onlar korunmasızdı.
They weren't invited.,Onlar davet edilmediler.
They weren't kidding.,Onlar dalga geçmiyordu.
They will understand.,Onlar anlayacaklar.
They won the lottery.,Onlar piyango kazandı.
They won't come back.,Onlar geri gelmeyecekler.
They won't intervene.,Onlar müdahale etmeyecek.
They won't wait long.,Uzun zaman beklemeyecekler.
They wouldn't listen.,Onlar dinlemedi.
They'll be all right.,Onlar iyi olacak.
They'll be back soon.,Onlar yakında dönecek.
They'll be here soon.,Yakında burada olacaklar.
They'll be safe here.,Onlar burada güvende olacaklar.
They'll be well paid.,Onlara iyi ödeme yapılacak.
They'll believe that.,Onlar ona inanacaklar.
They'll buy anything.,Onlar bir şey alacak.
They'll call tonight.,Onlar bu gece arayacaklar.
They'll cheer you up.,Sizi keyiflendirecekler.
They'll cheer you up.,Sizi mutlu edecekler.
They'll cheer you up.,Seni mutlu edecekler.
They'll cheer you up.,Seni keyiflendirecekler.
They'll do something.,Onlar bir şey yapacaklar.
They'll find us jobs.,Onlar bize iş bulacaklar.
They'll have a blast.,Onlar çok eğlenecek.
They'll have to wait.,Onlar beklemek zorunda kalacaklar.
They'll stay with me.,Benimle kalacaklar.
They're Tom and Mary.,Onlar Tom ve Mary.
They're able to sing.,Onlar şarkı söyleyebilirler.
They're afraid of me.,Benden korkuyorlar.
They're afraid of us.,Onlar bizden korkuyor.
They're all barefoot.,Onların hepsi yalın ayak.
They're all children.,Onların hepsi çocuk.
They're all gone now.,Artık onların hepsi gitti.
They're all in there.,Onlar tamamen oranın içinde.
They're all sleeping.,Onların hepsi uyuyorlar.
They're all tourists.,Onların hepsi turist.
They're all upstairs.,Onların hepsi üst katta.
They're already dead.,Onlar zaten öldüler.
They're already gone.,Onlar zaten gittiler.
They're already here.,Onlar zaten buradalar.
They're always there.,Onlar her zaman orada.
They're always wrong.,Onlar her zaman hatalı.
They're attacking us.,Onlar bize saldırdılar.
They're awfully nosy.,Onların her ikisi de son derece meraklı.
They're best friends.,Onlar en iyi arkadaşlar.
They're both artists.,Onların ikisi de sanatçı.
They're both smiling.,Onların her ikisi de gülümsüyor.
They're bothering me.,Onlar beni rahatsız ediyorlar.
They're clearly busy.,Onlar açıkça meşgul.
They're closed today.,Onlar bugün kapalı.
They're coming again.,Onlar yine geliyorlar.
They're doing it now.,Onlar onu şimdi yapıyorlar.
They're fast runners.,Onlar hızlı koşucular.
They're finally here.,Onlar sonunda buradalar.
They're firing at us.,Onlar bize ateş ediyorlar.
They're following me.,Onlar beni takip ediyorlar.
They're going to die.,Onlar ölecekler.
They're going to die.,Ölecekler.
They're going to try.,Onlar deneyecekler.
They're hard to find.,Onları bulmak zor.
They're hard to make.,Onlar yapmak için zor.
They're in aisle two.,Onlar koridorda iki numarada.
They're in my office.,Onlar büromdalar.
They're innocent men.,Onlar masum insanlar.
They're just jealous.,Onlar sadece kıskanç.
They're no use to me.,Onların bana faydası yok.
They're not a threat.,Onlar bir tehdit değil.
They're not all busy.,Onların hepsi meşgul değil.
They're not here yet.,Onlar henüz burada değil.
They're not home yet.,Onlar henüz evde değil.
They're not my rules.,Onlar benim kararlarım değil.
They're not soldiers.,Onlar askerler değil.
They're not standing.,Onlarda ayakta durmuyorlar.
They're on their own.,Kendi başlarınalar.
They're our brothers.,Onlar bizim erkek kardeşlerimiz.
They're really obese.,Onlar gerçekten obez.
They're really tight.,Onlar gerçekten sıkılar.
They're running late.,Onlar geç saatlere kadar çalıştırıyorlar.
They're sending help.,Onlar yardım gönderiyorlar.
They're slowing down.,Onlar yavaşlıyorlar.
They're still around.,Onlar hâlâ bu civarda.
They're still inside.,Onlar hâlâ içeride.
They're still inside.,Hâlâ içerideler.
They're tears of joy.,Onlar sevinç gözyaşları.
They're the same age.,Onlar aynı yaştalar.
They're too far away.,Onlar çok uzaktalar.
They're unbelievable.,Onlar inanılmazlar.
They're under arrest.,Onlar tutuklu.
They're very capable.,Onlar çok yetenekli.
They're very strange.,Onlar çok garip.
They're watching Tom.,Onlar Tom'u takip ediyorlar.
They're watching you.,Seni takip ediyorlar.
They're way too calm.,Onlar çok sakin.
They've arrested Tom.,Onlar Tom'u tutukladılar.
They've been damaged.,Onlara zarar verildi.
They've lost so much.,Onlar çok fazla kaybetti.
They've released Tom.,Onlar Tom'u serbest bıraktılar.
Things are improving.,İşler gelişiyor.
Things happened fast.,İşler çabuk oldu.
Things have improved.,İşler gelişti.
Things will work out.,Şeyler işe yarayacak.
Think about tomorrow.,Yarın hakkında düşünün.
Think before you act.,Hareket etmeden önce düşünün.
Think happy thoughts.,Mutlu fikirler düşün.
Think of your family.,Aileni düşün.
Think of your future.,Geleceğini düşün.
Thirteen were killed.,On üç kişi öldürüldü.
This TV wasn't cheap.,Bu televizyon ucuz değildi.
This all makes sense.,Bunun hepsi mantıklı.
This apple is rotten.,Bu elma çürüktür.
This banana is green.,Bu muz yeşildir.
This banana went bad.,Bu muz bozulmuş.
This bed is too soft.,Bu yatak çok yumuşak.
This bed looks solid.,Bu yatak sağlam gözüküyor.
This beer is for you.,Bu bira senin için.
This beer isn't cold.,Bu bira soğuk değil.
This belonged to Tom.,"Bu, Tom'a ait."
This benefits no one.,Bunun kimseye yararı dokunmaz.
This bicycle is mine.,Bu bisiklet benim.
This bird cannot fly.,Bu kuş uçamaz.
This book is amazing.,Bu kitap şaşırtıcı.
This book is for you.,Bu kitap senin için.
This book is overdue.,Bu kitap vadesi geçmiş.
This book is smaller.,Bu kitap daha küçüktür.
This book isn't mine.,Bu kitap benimki değil.
This book sells well.,Bu kitap iyi satıyor.
This building is old.,Bu bina eski.
This button is loose.,"Bu düğme, gevşek."
This camera is Tom's.,"Bu kamera, Tom'unki."
This camera is cheap.,Bu kamera ucuz.
This can get tedious.,Bu sıkıcı olabilir.
This car is like new.,Bu araba yeni gibi.
This car won't start.,Bu araba çalışmaz.
This case is complex.,Bu durum karmaşık.
This cat is not ours.,Bu kedi bizim değil.
This cat is very fat.,Bu kedi çok şişman.
This chair is broken.,Bu sandalye kırık.
This clock is broken.,Bu saat bozuk.
This could be a trap.,"Bu, bir tuzak olabilir."
This debate is silly.,Bu tartışma aptalca.
This diamond is fake.,Bu elmas sahte.
This dog barks a lot.,Bu köpek çok havlar.
This door won't lock.,Bu kapı kilitlenmez.
This door won't open.,Bu kapı açılmaz.
This door won't shut.,Bu kapı kapanmaz.
This drug works well.,Bu ilaç iyi işe yarıyor.
This essay is my own.,Bu benim kendi makalem.
This feels like silk.,Bu ipek gibi hissettiriyor.
This fish smells bad.,Bu balık kötü kokuyor.
This game is so hard.,Bu oyun çok zor.
This gift is for you.,Bu hediye sizin için.
This handbag is mine.,Bu el çantası benim.
This happened before.,Bu daha önce oldu.
This has got to stop.,Bu durmak zorunda.
This hat cost me $10.,Bu şapka bana on dolara mal oldu.
This house is creepy.,Bu ev tüyler ürpertici.
This house is famous.,Bu ev ünlüdür.
This ink is the best.,Bu mürekkep en iyisidir.
This is Chinese food.,Bu Çin yemeğidir.
This is Tom's canary.,Bu Tom'un kanaryası.
This is Tom's locker.,Bu Tom'un dolabı.
This is Tom's school.,"Bu, Tom'un okulu."
This is Tom's sister.,Bu Tom'un kızkardeşi.
This is a bit unfair.,Bu biraz adil değil.
This is a crazy idea.,Bu çılgınca bir fikir.
This is a good house.,Bu iyi bir ev.
This is a good movie.,Bu iyi bir film.
This is a good paper.,Bu iyi bir kağıt.
This is a good place.,"Bu, iyi bir yerdir."
This is a good point.,Bu iyi bir nokta.
This is a good start.,Bu iyi bir başlangıç.
This is a good thing.,Bu iyi bir şey.
This is a great book.,Bu harika bir kitap.
This is a great song.,Bu harika bir şarkı.
This is a huge honor.,Bu büyük bir onur.
This is a huge house.,Bu büyük bir ev.
This is a lemon tree.,Bu bir limon ağacıdır.
This is a magic wand.,Bu sihirli bir değnek.
This is a nice place.,Bu güzel bir yer.
This is a real steal.,Bu gerçek bir kelepir.
This is a rental car.,Bu bir kiralık araba.
This is a rough game.,Bu kaba bir oyun.
This is a rough game.,Bu tehlikeli bir oyun .
This is a safe place.,Burası güvenli bir yerdir.
This is a small book.,Bu küçük bir kitap.
This is a small town.,Bu küçük bir kasaba.
This is a true story.,Bu gerçek bir hikaye.
This is all I can do.,Bütün yapabileceğim budur.
This is all I've got.,Bütün sahip olduğum bu.
This is all my fault.,Bunun hepsi benim hatam.
This is all there is.,Söylenebilecek tek şey bu.
This is an adjective.,Bu bir sıfat.
This is an emergency.,Bu acil bir durumdur.
This is an exception.,Bu bir istisna.
This is an extra one.,Bu ilave bir tane.
This is an old story.,Bu eski bir hikaye.
This is carcinogenic.,Bu kanserojendir.
This is child's play.,Bu çocuk oyuncağı.
This is discouraging.,Bu cesaret kırıcı.
This is embarrassing.,Bu utanç verici.
This is enlightening.,Bu aydınlatıcı.
This is exhilarating.,"Bu, neşelendirici."
"This is for you, Tom.","Bu senin için, Tom."
This is getting hard.,Bu zorlaşıyor.
This is homemade jam.,Bu ev yapımı reçel.
This is how I did it.,Bu onu nasıl yaptığımdır.
This is how it works.,Bu onun nasıl çalıştığı.
This is how we do it.,Bu onu nasıl yaptığımızdır.
This is insufficient.,Bu yetersiz.
This is just amazing.,Bu sadece şaşırtıcı.
This is just awesome.,Bu sadece korkunç.
This is just for you.,Bu sadece senin için.
This is kind of cool.,Bu biraz güzel.
This is my I.D. card.,Bu benim kimlik kartım.
This is my apartment.,Bu benim dairem.
This is my assistant.,Bu benim asistanım.
This is my big break.,Bu benim büyük fırsatım.
This is my brother's.,Bu benim erkek kardeşimin.
This is my dream job.,Bu benim hayalimdeki iş.
This is my first day.,Bu benim ilk günüm.
This is my lucky day.,Bu benim şanslı günüm.
This is my new video.,Bu benim yeni videom.
This is now our home.,Evimiz şu anda burası.
This is only for you.,Bu yalnızca senin için.
This is our decision.,Bu bizim kararımızdır.
This is our land now.,Bu artık bizim arazimiz.
This is preposterous.,Bu saçma.
This is pretty gross.,Bu oldukça açık.
This is really crazy.,Bu gerçekten çılgın.
This is really funny.,Bu gerçekten komik.
This is really great.,Bu gerçekten harika.
This is really gross.,Bu gerçekten iğrenç.
This is really sweet.,Bu gerçekten tatlı.
"This is serious, Tom.","Bu ciddi, Tom."
This is so dangerous.,Bu çok tehlikeli.
This is so hilarious.,Bu çok komik.
This is so hilarious.,Bu çok gülünç.
This is the bathroom.,Bu banyodur.
This is the best ink.,Bu en iyi mürekkep.
This is the best one.,Bu en iyi olanı.
This is the best pen.,Bu en iyi dolma kalem.
This is the best way.,Bu en iyi yol.
This is the free one.,Bu ücretsiz olanı.
This is the last one.,Bu sonuncusudur.
This is the solution.,Çözüm budur.
This is unacceptable.,Bu kabul edilemez.
This is unbelievable.,Bu inanılmaz.
This is very amusing.,Bu çok eğlenceli.
This is very helpful.,Bu çok yararlı.
This is very painful.,Bu çok acı verici.
This is very serious.,Bu çok ciddi.
This is very serious.,Bu gerçekten ciddi.
This is very strange.,Bu çok garip.
This is very strange.,Bu çok tuhaf.
This is very unusual.,Bu çok sıradışı.
This is very unusual.,Bu çok olağan dışı.
This is what I found.,Bu bulduğum şey.
This is what he said.,Bu onun söylediğidir.
This is what we need.,İhtiyacımız olan budur.
This is where I live.,Bu yaşadığım yer.
This is where I work.,Bu çalıştığım yer.
This is your bedroom.,Burası senin yatak odan.
This is your country.,Bu senin ülken.
This is your destiny.,Bu senin kaderin.
This is your handbag.,Bu senin el çantan.
This is your problem.,Bu senin sorunun.
This isn't Australia.,"Bu, Avustralya değil."
This isn't Tom's car.,"Bu, Tom'un arabası değil."
This isn't Tom's hat.,"Bu, Tom'un şapkası değil."
This isn't a handout.,Bu bir sadaka değil.
This isn't about Tom.,"Bu, Tom hakkında değil."
This isn't about you.,Bu seninle ilgili değil.
This isn't good news.,Bu iyi haber değil.
This isn't necessary.,Bu gerekli değil.
This knife cuts well.,Bu bıçak iyi keser.
This ladder is metal.,Bu merdiven metal.
This land isn't ours.,Bu toprak bizim değil.
This laptop is light.,Bu laptop hafif.
This letter's for me.,Bu mektup benim için.
This looks delicious.,Bu lezzetli görünüyor.
This looks fantastic.,Bu şahane görünüyor.
This looks like silk.,Bu ipeğe benziyor.
This looks wonderful.,Bu harika görünüyor.
This makes her angry.,Bu durum onu sinirlendirir.
This makes me so mad.,Bu beni çok kızdırıyor.
This makes me so sad.,Bu beni çok üzüyor.
This may be hopeless.,Bu umutsuz olabilir.
This may be relevant.,"Bu, amaca uygun olabilir."
This may not be true.,Bu doğru olmayabilir.
This may soon change.,Bu yakında değişebilir.
This means something.,Bu bir şey anlamına geliyor.
This meat is chicken.,Bu et tavuk.
This meat smells bad.,Bu et kötü kokuyor.
This might just work.,Bu sadece işe yarayabilir.
This milk smells bad.,Bu süt kötü kokuyor.
This milk tastes odd.,Bu sütün tadı tuhaf.
This movie is boring.,Bu film sıkıcı.
This must be for you.,Bu senin için olmalı.
This needs to change.,Bu değiştirilmeli.
This novel is boring.,Bu roman sıkıcı.
This one is prettier.,Bu daha güzel.
This one's all yours.,Bu tamamen sizindir.
This one's different.,Bu farklı.
This ought to be fun.,Bu eğlenceli olmalı.
This party is boring.,Bu parti sıkıcı.
This pen is the best.,Bu kalem en iyisidir.
This place is a dump.,Bu yer bir çöp yığını.
This place is a mess.,Bu yer karışık.
This place is boring.,Bu yer sıkıcıdır.
This place is creepy.,Bu yer tüyler ürpertici.
This place is packed.,Bu mekan hıncahınç dolu.
This plan is working.,Bu plan işe yarıyor.
This plan won't work.,Bu plan işe yaramayacak.
This plant is edible.,Bu bitki yenilebilir.
This really happened.,Bu gerçekten oldu.
This room is cramped.,Bu oda sıkışık.
