input_text,target_text
You must go to school.,Okula gitmelisin.
You must go to school.,Okula gitmelisiniz.
You must learn French.,Fransızca öğrenmelisin.
You must listen to it.,Onu dinlemelisin.
You must move quickly.,Hızlı hareket etmek zorundasın.
You must not be noisy.,Gürültü yapmamalısın.
You must see a doctor.,Bir doktorla görüşmen gerekir.
You must stay with me.,Benimle kalmalısın.
You must stop smoking.,Sigara içmeyi bırakmalısın.
You must stop smoking.,Sigara içmekten vazgeçmelisin.
You must study French.,Fransızca okumalısın.
You must study harder.,Daha çok çalışmalısın.
You must wait a while.,Bir süre beklemelisin.
You need a good woman.,İyi bir kadına ihtiyacın var.
You need a new career.,Yeni bir kariyere ihtiyacın var.
You need an ambulance.,Bir cankurtarana ihtiyacın var.
You need not go there.,Oraya gitmenize gerek yok.
You need one of those.,Şunlardan birine ihtiyacın var.
You need time to rest.,Dinlenecek zamana ihtiyacın var.
You need to apologize.,Özür dilemelisin.
You need to calm down.,Sakin olmalısın.
You need to come home.,Eve gelmen lazım.
You need to do better.,Daha iyisini yapmalısın.
You need to follow me.,Beni izlemelisin.
You need to follow me.,Beni takip etmen gerekiyor.
You need to get ready.,Senin hazırlanmaya ihtiyacın var.
You need to go change.,Değiştirmeye gitmelisin.
You need to hear this.,Bunu duyman gerekir.
You need to leave now.,Şimdi yola çıkman gerekir.
You need to leave now.,Şimdi gitmen gerekiyor.
You need to let me in.,İçeri girmeme izin vermelisin.
You need to lie still.,Hareketsiz yatman gerekiyor.
You need to make time.,Zaman yaratman gerekiyor.
You need to move away.,Sen uzağa gitmeye ihtiyaç duyuyorsun.
You need to seek help.,Sen yardım aramalısın.
You need to sign that.,Bunu imzalaman gerekiyor.
You need to speak out.,Senin konuşman gerekiyor.
You need to stay here.,Burada kalman gerekiyor.
You need to walk away.,Uzaklaşmalısın.
You need to walk away.,Uzaklaşman gerekiyor.
You need to work fast.,Çabuk çalışmalısın.
You need to work fast.,Çabuk çalışman gerekiyor.
You need your freedom.,Özgürlüğüne ihtiyacın var.
You never believed me.,Bana hiç inanmadın.
You never called back.,Asla tekrar aramadın.
You ought not do that.,Onu yapmamalısın.
You ought to be happy.,Mutlu olmalısınız.
You ought to trust me.,Bana güvenmelisin.
You owe him the truth.,Ona haikati borçlusun.
You owe me an apology.,Bana bir özür borçlusun.
You people are insane.,Siz insanlar delisiniz.
You people are morons.,Siz insanlar moronsunuz.
You people are no fun.,Siz insanlar hiç eğlenceli değilsiniz.
You picked a bad time.,Sen kötü bir zaman seçtin.
You picked a nice one.,Güzel bir tane seçtin.
You probably love Tom.,Sen muhtemelen Tom'u seviyorsun.
You punch like a girl.,Bir kız gibi yumruk atıyorsun.
You reached your goal.,Hedefine ulaştın.
You really are a jerk.,Gerçekten bir pisliksin.
You really are strong.,Gerçekten güçlüsün.
You really deserve it.,Bunu gerçekten hak ediyorsun.
You really fooled Tom.,Tom'u gerçekten kandırdın.
You really look great.,Gerçekten harika görünüyorsun.
You recovered quickly.,Hızlı bir şekilde iyileştin.
You recovered quickly.,İyileşiverdin.
You ruined everything.,Her şeyi mahvettin.
You said I was a liar.,Benim bir yalancı olduğumu söyledin.
You said Tom liked me.,Tom'un beni sevdiğini söyledin.
You said that already.,Onu zaten söyledin.
You said you liked it.,Onu sevdiğini söyledin.
You said you loved me.,Beni sevdiğini söyledin.
You seem almost happy.,Neredeyse mutlu görünüyorsun.
You seem apprehensive.,Endişeli görünüyorsun.
You seem disappointed.,Hayal kırıklığına uğramış görünüyorsun.
You seem happy enough.,Yeterince mutlu görünüyorsun.
You seem pretty happy.,Oldukça mutlu görünüyorsun.
You seem to be better.,Daha iyi görünüyorsun.
You seem to be hungry.,Aç gibi görünüyorsun.
You seem to be lonely.,Yalnız görünüyorsun.
You seem to be sleepy.,Uykulu görünüyorsun.
You seem very nervous.,Çok gergin görünüyorsun.
You seemed devastated.,Harap görünüyordun.
You seemed distracted.,Sen şaşırmış görünüyordun.
You seemed happy here.,Burada mutlu görünüyordun.
You seemed interested.,İlgili görünüyordun.
You seemed really sad.,Gerçekten üzgün görünüyordun.
You seemed to be busy.,Meşgul görünüyordun.
You should arrest Tom.,Tom'u tutuklaman gerekir.
You should be ashamed.,Utanmalısın.
You should be ashamed.,Utanmalısınız.
You should be careful.,Dikkatli olmalısın.
You should be in jail.,Sen hapiste olmalısın.
You should be nervous.,Sinirli olmalısın.
You should be resting.,Dinleniyor olmalısın.
You should be with me.,Benimle olmalısın.
You should be worried.,Endişeli olmalısın.
You should believe me.,Bana inanmalısın.
You should believe me.,Bana inanmalısınız.
You should eat slower.,Daha yavaş yemelisin.
You should eat slower.,Daha yavaş yemen gerekir.
You should enjoy this.,Bunun tadını çıkarmalısın.
You should find a job.,Bir iş bulmalısın.
You should get moving.,Harekete geçmelisin.
You should go to work.,İşe gitmelisin.
You should just leave.,Sadece terk etmelisin.
You should keep quiet.,Senin sessiz olman gerekirdi.
You should leave here.,Buradan ayrılman gerekir.
"You should leave, Tom.","Gitmelisin, Tom."
You should make notes.,Notlar tutmalısın.
You should pay for it.,Bunun için ödeme yapman gerekiyor.
You should reconsider.,Yeniden düşünmelisin.
You should report Tom.,Tom'u rapor etmen gerekir.
You should smile more.,Daha fazla gülmen gerek.
You should smoke less.,Daha az sigara içmelisin.
You should study more.,Daha çok çalışmalısın.
You should take notes.,Notlar almalısın.
You should've done it.,Onu yapmalıydın.
You should've said no.,Hayır demeliydin.
You should've told me.,Bana söylemeliydin.
You shouldn't be here.,Burada olmamalısın.
You shouldn't be here.,Burada olmamalısınız.
You shouldn't do that.,Şunu yapmaman gerekir.
You shouldn't do this.,Bunu yapmamalısın.
You shouldn't move it.,Onu hareket ettirmemelisin.
You sound a bit angry.,Biraz öfkeli görünüyorsun.
You sound like my mom.,Anneme benziyorsun.
You sound so childish.,Çok çocuksu görünüyorsun.
You sound very bitter.,Çok acı geliyorsun.
You sounded surprised.,Şaşırmış görünüyordun.
You speak French well.,İyi derecede Fransızca konuşuyorsun.
You still have a shot.,Hâlâ bir atışın var.
You still look sleepy.,Hâlâ uykulu görünüyorsun.
You sure can run fast.,Kesinlikle hızlı koşabilirsin.
You sure sound grumpy.,Kesinlikle huysuz görünüyorsun.
You swim very quickly.,Çok hızlı bir şekilde yüzüyorsun.
You two look the same.,Siz ikiniz aynı görünüyorsunuz.
You two must be happy.,Siz ikiniz mutlu olmalısınız.
You underestimate Tom.,Tom'u küçümsüyorsun.
You underestimate Tom.,Tom'u hafife alıyorsun.
You underestimate Tom.,Tom'u ciddiye almıyorsun.
"You understand, right?","Anlıyorsun, değil mi?"
You used to love that.,Sen onu severdin.
"You voted, didn't you?","Oy kullandın, değil mi?"
You wash the potatoes.,Patatesleri yıkıyorsun.
You watch too much TV.,Çok fazla TV izliyorsun.
You were almost there.,Sen neredeyse oradaydın.
You were exaggerating.,Sen abartıyordun.
"You were lying, right?","Yalan söylüyordun, değil mi?"
You were never around.,Ortalıklarda yoktun.
You were pretty lucky.,Oldukça şanslıydın.
You were really great.,Gerçekten harikaydın.
You were really lucky.,Gerçekten şanslıydın.
You were right before.,Hemen öndeydin.
You were the best one.,Sen en iyisiydin.
You were the best one.,Sen en iyisi idin.
"You were there, right?","Oradaydınız, değil mi?"
"You were there, right?","Oradaydın, değil mi?"
You were very helpful.,Çok yardımseversin.
You weren't here then.,O zaman burada değildin.
You weren't listening.,Sen dinlemiyordun.
You weren't very nice.,Çok güzel değildin.
You will like Germany.,Almanya'yı beğeneceksin.
You will stay at home.,Sen evde kalacaksın.
You won't be arrested.,Sen tutuklanmayacaksın.
You won't be punished.,Cezalandırılmayacaksın.
You won't capture Tom.,Tom'u yakalamayacaksınız.
You won't regret this.,Bundan pişman olmayacaksınız.
You wouldn't like Tom.,Tom'u istemezsin.
You wouldn't like Tom.,Tom'dan hoşlanmazsın.
You wouldn't remember.,Sen hatırlamazdın.
You'd better back off.,Geri adım atsan iyi olur.
You'd better be ready.,Hazır olsan iyi olur.
You'd better be right.,Haklı olsan iyi olur.
You'd better call Tom.,Tom'u arasan iyi olur.
You'd better find Tom.,Tom'u bulsan iyi olur.
You'd better hurry up.,Acele etsen iyi olur.
You'd better leave it.,En iyisi onu bırak.
You'd better leave it.,Onu bıraksan iyi olur.
You'd better look out.,Dışarı baksan iyi olur.
You'd better sit down.,Otursan iyi olur.
You'd better sit here.,Burada otursan iyi olur.
You'd better stop Tom.,Tom'u durdursan iyi olur.
You'd hate doing that.,Onu yapmaktan nefret edersin.
You'd have to ask Tom.,Tom'a sormak zorunda kalacaktın.
You'd love doing that.,Onu yapmayı istersin.
"You'll ask Tom, right?","Tom'a soracaksın, değil mi?"
"You'll ask Tom, right?","Tom'a rica edeceksin, değil mi?"
You'll be better soon.,Yakında daha iyi olacaksın.
You'll be happy again.,Sen yine mutlu olacaksın.
You'll be on your own.,Kendi başına olacaksın.
You'll both be missed.,İkinizde özleneceksiniz.
You'll end up in jail.,Sonunda hapsi boylayacaksın.
You'll find out later.,Daha sonra öğreneceksin.
You'll find something.,Sen bir şey bulacaksın.
You'll get it someday.,Bir gün onu alırsınız.
You'll get used to it.,Ona alışacaksın.
You'll get your money.,Sen senin paranı alacaksın.
You'll have no choice.,Başka seçeneğin olmayacak.
You'll have your turn.,Sıranı alacaksın.
You'll miss breakfast.,Sen kahvaltıyı kaçıracaksın.
You'll miss the train.,Treni kaçıracaksın.
You'll need some help.,Biraz yardıma ihtiyacın olacak.
You'll need some help.,Biraz yardıma ihtiyacınız olacak.
You'll never catch me.,Asla beni yakalamayacaksın.
You'll never find Tom.,Tom'u asla bulmayacaksın.
You'll thank me later.,Daha sonra bana teşekkür edeceksin.
You're Tom's favorite.,Sen Tom'un sevdiğisin.
You're a big fat liar.,Sen koca bir yalancısın.
You're a blabbermouth.,Sen bir dedikoducusun.
You're a blabbermouth.,Sen bir boşboğazsın.
You're a blabbermouth.,Sen bir gevezesin.
You're a brave person.,Sen cesur bir kişisin.
You're a good athlete.,Sen iyi bir atletsin.
You're a good bassist.,Sen iyi bir basçısın.
You're a good bassist.,Sen iyi bir bassistsin.
You're a good drummer.,Sen iyi bir bateristsin.
You're a good husband.,Sen iyi bir kocasun.
You're a good juggler.,Sen iyi bir hokkabazsın.
You're a good manager.,Sen iyi bir müdürsün.
You're a good painter.,Sen iyi bir ressamsın.
You're a good partner.,Sen iyi bir ortaksın.
You're a good pitcher.,Sen iyi bir atıcısın.
You're a good soldier.,Sen iyi bir askersin.
You're a good speaker.,Sen iyi bir konuşmacısın.
You're a good student.,Sen iyi bir öğrencisin.
You're a good swimmer.,Sen iyi bir yüzücüsün.
You're a good teacher.,Sen iyi bir öğretmensin.
You're a good teacher.,Siz iyi bir öğretmensiniz.
You're a great father.,Sen harika bir babasın.
You're a great kisser.,Sen büyük bir öpücüsün.
You're a great writer.,Sen harika bir yazarsın.
You're a handsome guy.,Sen yakışıklı bir adamsın.
You're a handsome man.,Sen yakışıklı bir adamsın.
You're a lazy student.,Sen tembel bir öğrencisin.
You're a little early.,Biraz erken geldiniz.
You're a little weird.,Sen biraz tuhafsın.
You're a lot like Tom.,Tom'a çok benziyorsun.
You're a lousy kisser.,Sen kötü bir öpücüsün.
You're a mean old man.,Sen cimri yaşlı bir adamsın.
You're a naive person.,Sen saf bir kişisin.
You're a quiet person.,Sen sessiz bir adamsın.
You're a real patriot.,Sen gerçek bir vatanseversin.
You're a strange girl.,Sen tuhaf bir kızsın.
You're a stubborn boy.,Sen inatçı bir çocuksun.
You're a talented kid.,Sen yetenekli bir çocuksun.
You're a true patriot.,Sen gerçek bir vatanseversin.
You're actually early.,Sen aslında erken geldin.
You're actually wrong.,San aslında hatalısın.
You're all against me.,Hepiniz bana karşısınız.
You're always careful.,Sen her zaman dikkatlisin.
You're always singing.,Her zaman şarkı söylüyorsun.
You're always smiling.,Hep gülümsüyorsun.
You're always staring.,Her zaman bakıyorsun.
You're always working.,Sen her zaman çalışıyorsun.
You're an evil person.,Sen kötü bir kişisin.
You're as old as I am.,Sen benim kadar yaşlısın.
You're awfully skinny.,Sen çok sıskasın.
You're behaving oddly.,Sen garip bir biçimde davranıyorsun.
You're being childish.,Sen çocukça davranıyorsun.
You're being detained.,Sen gözaltına alınıyorsun.
You're being followed.,Sen izleniyorsun.
You're being impolite.,Kaba davranıyorsun.
You're being paranoid.,Paranoyak olmaya başladın.
You're being rewarded.,Sen ödüllendiriliyorsun.
You're being stubborn.,İnatçı davranıyorsun.
You're better than me.,Sen benden daha iyisin.
You're bleeding again.,Yine kanıyorsun.
You're bleeding again.,Yine kanaman başlamış.
You're braver than me.,Sen benden daha cesursun.
You're charming today.,Bugün çekicisin.
You're completely mad.,Sen tamamen çılgınsın.
You're doing it right.,Onu doğru yapıyorsun.
You're doing it wrong!,Onu yanlış yapıyorsun!
You're doing it wrong.,Onu yanlış yapıyorsun.
You're dreaming again.,Sen yine hayal kuruyorsun.
You're driving me mad.,Beni kızdırıyorsun.
You're extremely kind.,Sen son derece naziksin.
You're forgetting Tom.,Tom'u unutuyorsun.
You're frightening me.,Sen beni korkutuyorsun.
You're fun to be with.,Seninle birlikte olmak eğlenceli.
You're fun to talk to.,Seninle konuşmak eğlenceli.
You're getting better.,Sen daha iyi oluyorsun.
You're getting better.,Sen iyileşiyorsun.
You're getting closer.,Yaklaşıyorsun.
You're getting so big.,Çok büyük alıyorsunuz.
You're getting warmer.,Isınıyorsun.
You're going to be OK.,İyi olacaksın.
You're going too fast.,Çok hızlı gidiyorsun.
You're good at tennis.,Sen teniste iyisin.
You're good with kids.,Sen çocuklarla iyisin.
You're hard to please.,Seni memnun etmek zor.
You're hearing things.,Sen şeyleri duyuyorsun.
You're hurting my arm.,Sen kolumu acıtıyorsun.
You're in big trouble.,Başın büyük belada.
You're in big trouble.,Sen büyük beladasın.
You're in danger here.,Burada tehlikedesin.
You're in danger here.,Burada tehlikedesiniz.
"You're in danger, Tom.","Tehlikedesin, Tom."
"You're in danger, too.",Sen de tehlikedesin.
You're in for trouble.,Senin başın dertte.
You're in trouble now.,Şimdi başın belada.
You're incredibly hot.,Sen inanılmaz seksisin.
You're just different.,Sen sadece farklısın.
You're just not ready.,Sadece hazır değilsin.
"You're kidding, right?","Şaka yapıyorsun, değil mi?"
"You're kidding, right?","Dalga geçiyorsun, değil mi?"
You're looking better.,Daha iyi görünüyorsun.
You're making me sick.,Beni hasta ediyorsun.
You're making this up.,Uyduruyorsun.
You're mumbling again.,Sen yine ağzında geveliyorsun.
You're my best friend.,Sen benim en iyi arkadaşımsın.
You're my inspiration.,Sen benim ilhamımsın.
You're needed at once.,Hemen gereklisin.
You're no fun anymore.,Artık hiç eğlenceli değilsin.
You're not Tom's type.,Tom'un tipi değilsin.
"You're not alone, Tom.","Yalnız değilsin, Tom."
You're not being fair.,Sen adil olmuyorsun.
You're not getting it.,Onu anlamıyorsun.
You're not helping me.,Bana yardım etmiyorsun.
You're not in trouble.,Başın belada değil.
You're not invincible.,Sen yenilmez değilsin.
You're not on my list.,Sen benim listemde değilsin.
You're not safe there.,Orada güvende değilsin.
You're not so special.,Sen o kadar da özel değilsin.
You're not that crazy.,O kadar çılgın değilsin.
You're not that scary.,Sen o kadar korkunç değilsin.
You're not that smart.,O kadar da akıllı değilsin.
You're not to do that.,Bunu yapmak zorunda değilsiniz.
You're not very funny.,Çok komik değilsin.
You're not very smart.,Çok akıllı değilsin.
You're now free to go.,Şimdi gitmek için özgürsün.
You're obviously sick.,Sen belli ki hastasın.
You're often confused.,Sen sık sık şaşkınsın.
You're old enough now.,Artık yeterince yaşlısın.
You're on my property.,Sen benim mülkiyetimdesin.
You're one lucky girl.,Sen bir şanslı kızsın.
You're our best pilot.,Sen en iyi pilotumuzsun.
You're out of control.,Kontrolden çıktın.
You're out of excuses.,Mazeretlerin tükendi.
You're out of excuses.,Başka bahanen kalmadı.
You're over-analyzing.,Aşırı analiz yapıyorsun.
You're perfect for me.,Benim için kusursuzsun.
You're perfect for me.,Benim için mükemmelsin.
You're perfectly safe.,Sen tamamen güvendesin.
You're precious to me.,Sen benim için değerlisin.
You're probably right.,Muhtemelen haklısın.
You're probably right.,Büyük ihtimalle haklısın.
You're probably tired.,Sen muhtemelen yorgunsun.
You're probably wrong.,Sen muhtemelen hatalısın.
You're pulling my leg.,Benimle dalga geçiyorsun.
You're pulling my leg.,Benimle kafa buluyorsun.
You're pushing thirty.,Otuzuna yaklaşıyorsun.
You're quite mistaken.,Oldukça yanılıyorsun.
You're quite the liar.,Sen tam bir yalancısın.
You're really awesome.,Sen gerçekten müthişsin.
You're really on time.,Gerçekten zamanında geldin.
You're really selfish.,Sen gerçekten bencilsin.
You're really useless.,Gerçekten işe yaramazsın.
You're sadly mistaken.,Ne yazık ki yanılıyorsun.
You're smirking again.,Sen yine sırıtıyorsun.
You're so predictable.,Sen çok öngörülebilirsin.
You're something else.,Sen başka bir şeysin.
You're still feverish.,Sen hâlâ heyecanlısın.
You're still involved.,Sen hâlâ ilgilisin.
You're still not well.,Hala iyi değilsin.
You're still the best.,Hâlâ en iyisin.
You're still the same.,Hâlâ aynısın.
You're still underage.,Sen hâlâ reşit değilsin.
You're stronger today.,Bugün daha güçlüsün.
You're such a chicken.,Sen böyle bir korkaksın.
You're taller than me.,Sen benden daha uzunsun.
You're the one I like.,Hoşlandığım sensin.
You're the one I love.,Sen benim sevdiğim kişisin.
You're the strong one.,Sen güçlü birisin.
You're too aggressive.,Çok saldırgansın.
You're too good to me.,Benim için çok iyisin.
You're too idealistic.,Çok idealistsin.
You're too inflexible.,Çok boyun eğmezsin.
You're too old for me.,Benim için çok yaşlısın.
You're too particular.,Sen çok seçicisin.
You're too particular.,Sen çok titizsin.
You're too suspicious.,Sen çok şüphecisin.
You're tough but fair.,Sert ama adilsin.
You're turning thirty.,Otuz yaşına giriyorsun.
You're unapproachable.,Sen ulaşılmazsın.
You're unenthusiastic.,Sen isteksizsin.
You're up early today.,Bugün erkencisin.
You're very attentive.,Çok özenlisin.
You're very beautiful.,Sen çok güzelsin
You're very close now.,Şimdi çok yakınsınız.
You're very efficient.,Çok etkilisin.
You're very emotional.,Sen çok duygusalsın.
You're very fortunate.,Çok şanslısın.
"You're very kind, Tom.","Tom, çok kibarsın."
You're very observant.,Çok dikkatlisin.
You're very skeptical.,Çok şüphecisin.
You're very versatile.,Sen çok yönlüsün.
"You're very wise, Tom.","Çok akıllısın, Tom."
You're who I need now.,Şu anda ihtiyacım olansın.
You're worse than Tom.,Sen Tom'dan daha kötüsün.
You're worse than Tom.,Tom'dan betersin.
You've achieved a lot.,Çok şey başardın?
You've been convicted.,Senin suçun kanıtlandı.
You've been suspended.,Siz açığa alındınız.
You've been suspended.,Siz uzaklaştırıldınız.
You've been very good.,Çok iyiydin.
You've been very kind.,Çok naziktin.
You've been wonderful.,Harikaydın.
You've come too early.,Çok erken geldin.
You've done very well.,Çok iyi yaptın.
You've done well here.,Burada iyi yaptın.
You've done your best.,Sen elinden geleni yaptın.
You've done your duty.,Görevini yaptın.
You've drunk too much.,Çok fazla içki içtin.
You've earned a break.,Bir molayı hak ettin.
You've frightened Tom.,Tom'u korkuttun.
You've got each other.,Birbirinize sahipsiniz.
You've got everything.,Her şeyin var.
You've got me curious.,Beni meraklandırdın.
You've got my goggles.,Benim gözlüğümü aldın.
You've got sharp eyes.,Keskin gözlerin var.
You've got some nerve.,Sen biraz metanete sahipsin.
You've got that right.,O hakka sahipsin.
You've got to be bold!,Cesur olmalısın!
You've got to do that.,Onu yapmak zorundasın.
You've got to do this.,Bunu yapmak zorundasın.
You've got to go back.,Geri dönmek zorundasın.
You've got to go home.,Eve gitmelisin.
You've got to go home.,Eve gitmek zorundasın.
You've got to help me.,Bana yardım etmelisin.
You've got to help us.,Bize yardımcı olmak zorundasın.
You've got to see Tom.,Tom'u görmen gerekiyor.
You've got to see Tom.,Tom'u görmelisin.
You've got to see Tom.,Tom'u görmek zorundasın.
You've got to wake up.,Uyanmak zorundasın.
You've got work to do.,Yapacak işin var.
You've hardly changed.,Neredeyse hiç değişmedin.
You've just been told.,Sana az önce söylenildi.
You've lost your mind.,Sen aklını kaybettin.
You've made Tom angry.,Tom'u kızdırdın.
You've made a mistake.,Bir hata yaptın.
You've really changed.,Sen gerçekten değiştin.
You've wasted my time.,Vaktimi boşa harcadın.
Your French isn't bad.,Fransızcan kötü değil.
Your Japanese is good.,Senin Japoncan iyi.
Your account is empty.,Hesabınız boş.
Your allotment is $20.,Senin hissen 20 dolar.
Your answer was wrong.,Cevabınız yanlıştı.
Your boots are ruined.,Botların mahvoldu.
Your cat scratched me.,Kedin beni tırmaladı.
Your cat will survive.,Kedin hayatta kalacak.
Your cough worries me.,Öksürmen beni endişelendiriyor.
Your dogs are barking.,Köpekleriniz havlıyor.
Your family needs you.,Ailenin sana ihtiyacı var.
Your father loves you.,Baban seni seviyor.
Your father wants you.,Baban seni istiyor.
Your father was right.,Baban haklıydı.
Your fever has broken.,Ateşin kırıldı.
Your friend left town.,Arkadaşın şehri terk etti.
Your friends are late.,Arkadaşların geç kaldılar.
Your hair is too long.,Saçınız çok uzun.
Your hair looks dirty.,Saçın kirli görünüyor.
Your hair looks great.,Saçınız harika görünüyor.
Your hair's beautiful.,Saçın güzel.
Your haircut was fine.,Saç tıraşın iyiydi.
Your hands are filthy.,Ellerin kirli.
Your house is on fire!,Eviniz yanıyor!
Your house is on fire.,Evin yanıyor.
Your life's in danger.,Hayatın tehlikede.
Your method is better.,Senin yöntemin daha iyi.
Your nose is bleeding.,Burnun kanıyor.
"Your passport, please.",Pasaportunuz lütfen.
Your phone is ringing.,Telefonun çalıyor.
Your plan didn't work.,Senin planın işlemedi.
Your plan is terrible.,Planın berbat.
Your room is a pigsty.,Odanız bir domuz ahırı.
Your room is very big.,Senin odan çok büyük.
Your shirt is stained.,Gömleğin lekeli.
Your shoes are untied.,Ayakkabıların çözülmüş.
Your time is over now.,Artık zamanın bitti.
Your time is your own.,Senin zamanın sana aittir.
Your timing's perfect.,Zamanlaman mükemmel.
Your timing's perfect.,Zamanlamanız mükemmel.
Your watch gains time.,Senin saatin ileri gidiyor.
Zero comes before one.,Sıfır birden önce gelir.
2539 is a prime number.,2539 bir asal sayıdır.
"Who is it? ""It's me.""","Kim o? "" Benim."""
"A boy can dream, right?","Bir genç hayal kurabilir, değil mi?"
A cat was on the table.,Masanın üstünde bir kedi vardı.
A cat was on the table.,Bir kedi masanın üstündeydi.
A child needs a mother.,Bir çocuk bir anneye ihtiyaç duyar.
A date hasn't been set.,Bir randevu ayarlanmadı.
A doe is a female deer.,Dişi geyiğe maral denir.
A dust storm is coming.,Bir kum fırtınası yaklaşıyor.
A fox is a wild animal.,Tilki vahşi bir hayvandır.
A good idea came to me.,Aklıma iyi bir fikir geldi.
A good idea struck her.,Onun aklına iyi bir fikir geldi.
A hard wind is blowing.,Sert bir rüzgar esiyor.
A horse is very useful.,Bir at çok faydalıdır.
A large crowd attended.,Büyük bir kalabalık katıldı.
A lot of fish perished.,Birçok balık öldü.
A lot of fish perished.,Bir sürü balık öldü.
A magnet attracts iron.,Mıknatıs demiri çeker.
A mosquito just bit me.,Bir sivrisinek az önce beni ısırdı.
A new year brings hope.,Yeni bir yıl umut getirir.
A password is required.,Bir parola gereklidir.
A policeman is outside.,Bir polis dışarıda.
A promise is a promise.,Söz sözdür.
A rabbit has long ears.,Bir tavşanın uzun kulakları vardır.
A rabbit has long ears.,Tavşanların uzun kulakları vardır.
A rock fell from above.,Yukarıdan bir kaya düştü.
A sponge absorbs water.,Bir sünger suyu emer.
A stone does not float.,Bir taş yüzmez.
A stranger spoke to me.,Bir yabancı benimle konuştu.
A stupid boy called me.,Aptal bir çocuk bana seslendi.
A thousand yen will do.,Bin yen iş görür.
A wolf cannot be tamed.,Bir kurt evcilleştirilemez.
"Actually, you're right.",Aslında sen haklısın.
Admission will be free.,Giriş ücretsiz olacak.
"Ah, that's much better.","Oh, bu çok daha iyi."
All I bought was bread.,Tüm aldığım ekmekti.
All I could do was cry.,Yapabildiğim her şey ağlamaktı.
All I drank was coffee.,Bütün içtiğim kahveydi.
All I drank was coffee.,İçtiğim tek şey kahveydi.
All I have is one book.,Tüm sahip olduğum bir kitap.
All I want is your cat.,Bütün istediğim senin kedin.
All of them went there.,Onların hepsi oraya gitti.
All of us speak French.,Hepimiz Fransızca konuşuruz.
All people breathe air.,Bütün insanlar hava solur.
All right. It's a deal.,"Pekala, anlaştık."
All roads lead to Rome.,Tüm yollar Roma'ya çıkar.
All seats are reserved.,Tüm koltuklar ayrıldı.
All the boys went away.,Bütün çocuklar uzaklaştı.
All the buses are full.,Tüm otobüsler dolu.
All the dogs are alive.,Bütün köpekler canlı.
All the fruit went bad.,Bütün meyveler kötü gitti.
All the girls love Tom.,Tüm kızlar Tom'u sever.
All the lights were on.,Tüm ışıklar açıktı.
All the money was gone.,Tüm para bitti.
All these methods work.,Bütün bu yöntemler işe yarıyor.
All this stuff is mine.,Bütün bunlar benim.
All three boys laughed.,Üç çocuğun hepsi güldü.
All three were wounded.,Üçü de yaralandı.
All women are the same.,Bütün kadınlar aynıdır.
All you do is complain!,Tüm yapabileceğin şikâyet etmektir.
All you do is complain.,Bütün yaptığın şikayet etmek.
Allow us to do our job.,İşimizi yapmamıza izin ver.
Am I forgetting anyone?,Herhangi birini unutuyor muyum?
Am I missing something?,Bir şey mi kaçırıyorum?
Am I on the right road?,Doğru yolda mıyım?
Am I on the wrong road?,Yanlış yolda mıyım?
Am I so very different?,Ben çok mu farklıyım?
Am I talking to myself?,Kendi kendime mi konuşuyorum?
Am I the only one here?,Ben burada tek kişi miyim?
Am I what you expected?,Beklediğin ben miyim?
An idea occurred to me.,Aklıma bir fikir geldi.
An old lady sang to me.,Yaşlı bir bayan bana şarkı söyledi.
And that's the dilemma.,"Ve o, ikilemdir."
And that's the problem.,Ve işte sorun bu.
And then what happened?,Ve sonra ne oldu?
"Another coffee, please.",Bir kahve daha lütfen.
Any other bright ideas?,Başka parlak fikirleriniz var mı?
Anyone can beat anyone.,Herhangi biri herhangi birini yenebilir.
Anyone can manage that.,Herhangi biri onu başarabilir.
Anyone can participate.,Herhangi biri katılabilir.
Anything is OK with me.,Benim için her şey iyi.
Apparently I'm adopted.,Görünüşe göre ben evlatlığım.
Apparently I'm adopted.,Anlaşılan ben evlatlığım.
Apples are cheap today.,Elmalar bugün ucuz.
Are Tom and Mary going?,Tom ve Mary gidiyorlar mı?
Are Tom and Mary twins?,Tom ve Mary ikizler mi?
Are any meals included?,Yemekler dahil mi?
Are my clothes dry yet?,Elbiselerim henüz kurumu?
Are our borders secure?,Bizim sınırlarımız güvenli mi?
Are these Tom's gloves?,Bunlar Tom'un eldivenleri mi?
Are these all the same?,Bunların hepsi aynı mı?
Are these bananas ripe?,Bu muzlar olgun mu?
Are these your glasses?,Bunlar senin gözlüklerin mi?
Are they all like this?,Onların hepsi böyle mi?
Are they all prisoners?,Onların hepsi tutuklu mu?
Are they both the same?,Onların her ikisi de aynı mı?
Are they collaborators?,Onlar birlikte çalışan mı?
Are they looking at us?,Onlar bize bakıyorlar mı?
Are they ready to talk?,Onlar konuşmaya hazır mı?
Are those people crazy?,Şu insanlar deli mi?
Are we afraid of dying?,Biz ölmekten korkuyor muyuz?
Are we almost finished?,Neredeyse hazır mıyız?
Are we already leaving?,Şimdiden ayrılıyor muyuz?
Are we going somewhere?,Bir yere gidiyor muyuz?
Are we in the minority?,Azınlıkta mıyız?
Are we making progress?,Biz gelişme kaydediyor muyuz?
Are we nearly finished?,Neredeyse hazır mıyız?
Are we on speakerphone?,Biz hoparlörlü telefonda mıyız?
Are we really that old?,Gerçekten de o kadar yaşlı mıyız?
Are you Mary's husband?,Mary'nin kocası mısın?
